ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,那一天，姐姐死了。,black,sorrowful,false,playparticle(RainEffect)&unlockmusic(Music1),源类型=type:txt_pb; 层级=0; musictype=music_r
2,旁白,hide,,,,她仰躺在自家门前的水泥地上，四肢以不该有的角度摊开着，就像一株枯弱的麦秆般，“咔”地折断在你眼前。,,,,"bgfade(sntzm_main1_2,1)",源类型=type:txt_pb; 层级=1
3,旁白,hide,,,,弥留之际，她用尽最后一丝力气将手抬起，越过了你茫然无措的脸，拼命抓住什么似的，指向她坠落的高台。,,,,"bgfade(sntzm_main1_3,1)",源类型=type:txt_pb; 层级=2
4,旁白,hide,,,,可那里......除了几根靛蓝色的护栏外，便什么也没有留下。,,,,,源类型=type:txt_pb; 层级=3
5,旁白,hide,,,,它们就像一根根高悬的达摩克利斯之剑，执剑人早已远去，但其投射出的阴影，却始终笼罩在你们头顶。,,,,,源类型=type:txt_pb; 层级=4
6,旁白,hide,,,,她的嘴唇在动。你想听清她在说什么，可喉咙里翻腾的血浆卡住了这位将死之人最后的遗言，只溢出几不可闻的气音。,,,,,源类型=type:txt_pb; 层级=5
7,旁白,hide,,,,你跪在地上哭喊着，声音大到整条街都在震动。可她的意识还是在你的哭声中一点一点地散了，像一团握不住的沙，被高台灌下的风彻底卷走，只留下一副残破的躯壳。,,,,"bgfade(sntzm_main1_7,1)&shake(screen,1,5)",源类型=type:txt_pb; 层级=6
12,旁白,hide,,,,当她离开时，你仿佛看到一只飞蛾，跌跌撞撞地扑向了远处那片烧得正旺的晚霞。,,,,"bgfade(sntzm_main1_12,1)&unlockscene(main1_12)",源类型=type:txt_pb; 层级=7
8,旁白,hide,,,,,,,,choice(从一阵麻木中醒来|jump(9)),[nohistory]源类型=type:selectBC; 层级=8
9,旁白,hide,,,,从一阵麻木中醒来,,stop,,,源类型=type:txt_pb; 层级=9; 选项/备注=感觉身体昏昏沉沉; musictype=music_r
10,旁白,hide,,,,你从思绪的乱流中回过神来，发现自己正身处一台白色的越野车内,,monume-guitar-beat,,"stopparticle(RainEffect)&bgfade(sntzm_main1_10,1)&unlockmusic(Music2)",源类型=type:txt_pb; 层级=10
13,旁白,hide,,,,这辆福特探险者以40码的高速在山间疾驰着，沿路的颠簸令你胃液中的乙醇翻腾不止，像有人在你体内摇晃一瓶尚未开封的老酒,,,,"bgfade(sntzm_main1_13,1)&unlockscene(main1_13)",源类型=type:txt_pb; 层级=11
14,旁白,hide,,,,当你的胃和肠子正因酒精的刺激打作一团之时，一只大手适时地拍打起你的背部，力度刚好，节奏也刚好。,,,,,源类型=type:txt_pb; 层级=12
15,克拉克,hide,Clark_default,,,你昨晚喝得太多了，也许我们该在出发前先给你做个酒精检查。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=13
16,旁白,hide,Clark_default,,,说话的是一个面带微笑的年轻男性，健壮的体格在战术夹克的勾衬下，是比制服更加有力的威慑。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=14
17,旁白,hide,,,,但其温和的性格、以及脸上那副文绉绉的眼镜，又让他在威严之余生出几分书生的青涩。,,,,,源类型=type:txt_pb; 层级=15
18,旁白,hide,,,,他是你们三个人中最年轻、也最富正义感的小伙子。你永远忘不掉克拉克为了掩护队友，在毒贩的枪口下独自吸引火力的那一天。,,,,,源类型=type:txt_pb; 层级=16
22,旁白,hide,,,,你是否要回应他的关心？,,,,,源类型=type:txt_pb; 层级=17
19,旁白,hide,,,,,,,,choice(“我没事。”|jump(20))&choice(沉默不语|jump(21)),[nohistory]源类型=type:selectBC; 层级=18; tag=内与外
20,旁白,hide,,,,“我没事。”,,,,,源类型=type:txt_pb; 层级=19; 选项/备注=积极回应同伴关切
23,旁白,hide,,,,你显然没办法忽视这样一位同伴的关切，于是你扯了扯嘴角，试图挤出一个轻松的笑容,,,,,源类型=type:txt_pb; 层级=20
25,你,hide,,,,我没事，克拉克，就是……有点晕车。,,,,,源类型=type:txt_You; 层级=21
26,旁白,hide,,,,你侧头看向窗外飞速倒退的树影，试图转移注意力，而克拉克也十分体贴地帮你打开了车窗。,,,,,源类型=type:txt_pb; 层级=22
36,旁白,hide,,,,随着新鲜的空气涌入肺腑，你感觉自己的胃暂时安分了下来，思绪也因此得到了片刻的喘息。,,,,,源类型=type:txt_pb; 层级=23
27,旁白,hide,,,,你深吸一口气，目光再次瞥向窗外连绵起伏的山峦，它们在夕阳的余晖下呈现出深浅不一的墨色，像一幅被晕染开的水墨画，却又活似一排排注视着你们的高大人影。,,,,"bgfade(sntzm_main1_27,1)",源类型=type:txt_pb; 层级=24
28,旁白,hide,,,,树木在暮色中扭曲、摇晃着，像极了姐姐坠落时那不该有的肢体角度，让你胃里的酒精再次开始不安分地翻涌。,,,,jump(29),源类型=type:txt_pb; 层级=25; gotomainline=29
29,旁白,hide,,,,时至今日，每当回想起她昔日的笑颜，你都会感到心被挖去了一部分，就像嫩苗失去了它的根茎，随时会被大风刮走。,,,,,源类型=type:txt_pb; 层级=26
37,旁白,hide,,,,那不是悲痛、也不是对姐姐的感情，而是某种更重要的，支撑你走到现在的东西......它现在消失了，正如她的生命一般，而且是被人偷走的。,,,,,源类型=type:txt_pb; 层级=27
