ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,伴随着一阵刺耳的拖地声，这扇标有B-512的沉重铁门应声弹开，手电光柱如利刃般劈开室内的黑暗，跟着的着是你们紧随其后的两支枪口。,,,false,"bgfade(sntzm_david4F(2)_1,1)",源类型=type:txt_pb; 层级=0
66,旁白,hide,,,,房间比想象中大得多，与其说是一间电击治疗室，倒更像是一间审讯室。,,,,,源类型=type:txt_pb; 层级=1
65,旁白,hide,,,,两侧墙壁上各挂着一张闪着花白乱码的监视器屏幕，粗粝的防静电橡胶垫从角落一直延伸到房门，几根断裂的线缆从天花板无力地垂下，如同被手术刀斩断的神经末梢。,,,,,源类型=type:txt_pb; 层级=2
67,旁白,hide,,,,但最为显眼的，还是嵌在房间内侧的两间隔舱，隔间的铁门被电子锁紧紧咬住，只留出一块不到10英寸的半透明玻璃，让你们勉强看清里面的景象。,,,,,源类型=type:txt_pb; 层级=3
68,旁白,hide,,,,左侧隔间的电椅子上坐着一个人，双手被宽大的金属扣缚在扶手上，头垂着，看不出生死，但他的脸你们很熟悉。,,,,"bgfade(sntzm_clark4F(2)_68,1)",源类型=type:txt_pb; 层级=4
70,旁白,hide,,,,克拉克像头熊似得贴在门上，隔着那扇小小的窗户对他大声喊话。受困的警官浑身都染上了鲜红的血迹，他没有反应。连呼吸的起伏都微弱得令人心悸。,,,,,源类型=type:txt_pb; 层级=6
71,你,hide,,,,他还活着。,,,,,源类型=type:txt_You; 层级=7
72,旁白,hide,,,,你的声音从他耳侧传来，带着一丝庆幸的安抚。,,,,,源类型=type:txt_pb; 层级=8
73,你,hide,,,,他的胸口在动。,,,,,源类型=type:txt_You; 层级=9
75,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=10
74,旁白,hide,,,,克拉克定睛一看，脸上的紧绷随之缓和了些许，先前神秘人的那声枪响只是隔着音频逢场作戏，他果然不会轻易把自己手里的筹码白白葬送。,,,,,"源类型=type:txt_pb; 层级=11; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""不开枪"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问艾米丽"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
2,你,hide,,,,喂，听得到吗？我们是来救你们的，你也是被那个男人......,,,,,源类型=type:txt_You; 层级=12
3,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=13
4,旁白,hide,,,,你口中的话刚说出一半，便被那张突然抬起的、同样熟悉的面孔生生截停在了半空。,,,,"bgfade(sntzm_david4F(2)_15,1)","源类型=type:txt_pb; 层级=14; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""飞蛾线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
5,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=15
6,旁白,hide,,,,他的脸和一楼照片上的盖曼.阿门努斯一模一样，但表情完全不同——那照片里的医生目光温和，眉眼间带着学者的谨慎；而此刻坐在电刑椅上的这个男人，嘴角挂着一种近乎享受的微笑，像是刚拆开一件期待已久的礼物。,,,,,"源类型=type:txt_pb; 层级=16; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""飞蛾线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
7,你,hide,,,,是你？！,,,,,源类型=type:txt_You; 层级=17
8,？？？,hide,,,,哦？看来你们已经在楼下提前做了些功课了。,,,,jump(13),源类型=type:txt_Un; 层级=18; gotomainline=13
9,旁白,hide,,,,这张脸你们见过——在一楼角落的照片墙上、在三楼盖曼的办公室里，在所有飞蛾引导你们前往，而你们也趋之若鹜的火焰之中，在索菲亚内心深处最为恐惧，亦无法轻易割舍的过去之中。,,,,,"源类型=type:txt_pb; 层级=16; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""飞蛾线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
10,你,hide,,,,亚波伦。,,,,,源类型=type:txt_You; 层级=17
11,？？？,hide,,,,正是在下。,,,,,源类型=type:txt_Un; 层级=18
13,旁白,hide,,,,他开口了，声音和录音里听到的大同小异——醇厚、从容，却带着一种让人毛骨悚然的耐心。,,,,,"源类型=type:txt_pb; 层级=19; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""深入探究"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
14,旁白,hide,,,,原本瘫坐的身体在一刹之间恢复了活力，二郎腿微微翘起，手指在木质的扶手上敲击出欢快的节奏，赤红的眸子目不斜视地打量着你们，浑身上下都散发出一种邪恶的生机。,,,,"bgfade(sntzm_david4F(2)_26,1)",源类型=type:txt_pb; 层级=20
15,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=21
16,亚波伦,hide,,,,你们比我想象的慢了一些。不过没关系，时间还很充裕。,,,,,"源类型=type:txt_Abaddon; 层级=22; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
17,旁白,hide,,,,克拉克没有理会他的寒暄，枪口隔着玻璃直接对准了男人的眉心。,,,,,源类型=type:txt_pb; 层级=23
18,克拉克,hide,Clark_default,,,放了他，我们只警告一次。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=24
19,旁白,hide,Clark_default,,,男人没有立刻答话，他只是哂笑着歪了歪头，像在品味一个有趣的笑话。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=25
87,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=26
