ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
2,旁白,hide,,,,综合考虑各种因素后，你打算如何回应同伴的问询？,,,,,源类型=type:txt_pb; 层级=1
4,旁白,hide,,,,,,,,choice(如实相告且大胆怀疑|jump(7))&choice(简单提及但不屑一顾|jump(6)),源类型=type:selectBC; 层级=2
5,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=3
7,旁白,hide,,,,针筒、仪器、还有那些围在一起的白大褂，你将自己在幻觉中看到的一切简短而详实地告知了你此刻唯一能够信任的同伴，期待着两颗脑袋窦在一起能凑出一幅更加完整的拼图。,,,,,源类型=type:txt_pb; 层级=4; 选项/备注=种种巧合连在一起即是真相
70,旁白,hide,,,,短短六十秒内，大卫赤色瞳孔里的情绪就像坐过山车一样经历数轮转变。从最初的困惑到中途的凝重，最终染上了一层细思极恐的暗红。,,,,,源类型=type:txt_pb; 层级=5
71,大卫,hide,,,,所以，你的意思是，除了履历上的内容外，你小子还在这破地方接受过精神改造？,,,,,源类型=type:txt_David; 层级=6
72,旁白,hide,,,,他故意摆出了一副轻松幽默的口吻，好像这样就能压制心中的震惊。,,,,,源类型=type:txt_pb; 层级=7
73,你,hide,,,,不是我，而是我们。,,,,,源类型=type:txt_You; 层级=8
74,你,hide,,,,那些医生提到的实验者不止我一个，虽然没有明确说出你们的名字，但从丢失记忆的共性这一点来看......如果刚好又把我们三个派来执行这次任务，这未免有些太过巧合了吧。,,,,,源类型=type:txt_You; 层级=9
75,旁白,hide,,,,你尽力让自己的语气显得平静，仿佛探讨的话题与自己无关。但语气中些微的颤抖还是出卖了这份故作姿态的冷静。,,,,,源类型=type:txt_pb; 层级=10
76,你,hide,,,,我知道这听起来很离谱，可姐姐的记者证就是在床下找到的，这种私人物品原本不可能出现在这里，但如果是我......在过去的某个时间点，自己遗留于此处，只有这样才解释的了为什么会出现一模一样的附件。,,,,,源类型=type:txt_You; 层级=11
77,旁白,hide,,,,你缓缓举起手中完全相同的两张证件，它们此刻仿佛穿着同一根电线的两端，一端接在此刻，一头埋于过去。将你的灵魂同这家污秽不堪的医院，用设备里的电流死死绑定在了一起。,,,,"bgfade(sntzm_david313-315(3)_64,1)",源类型=type:txt_pb; 层级=12
78,旁白,hide,,,,他听完你的话沉默了好一会儿，刚才刻意绷着的笑意彻底消失，眉头在脸上拧成了一个死结。这一切太过荒唐，又来得过于突然，换作任何人都不可能立刻消化得下这样的信息。,,,,"loadScript(sntzm_david313-315(6), 1)",源类型=type:txt_pb; 层级=13; gotomainline=大卫线313-315（最终分支）_1
6,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=3
3,？？？,hide,,,,令人感动的兄弟情谊，格莱特探员，没想到你真的会为了营救同伴而放弃探究自己的过去。,,,,"bgfade(sntzm_david313-315(5)_3,1)",源类型=type:txt_Un; 层级=1
8,旁白,hide,,,,近乎张狂的喜悦在男人的字句间流动着，将你们本就所剩无几的安全感再一次榨干至极限。那些关于幕后黑手的猜测不再是自我惊吓的天方夜谭，明目张胆的暴露也恰恰说明了一切尽在对方掌握。,,,,,源类型=type:txt_pb; 层级=2
