ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
2,旁白,hide,,,,正当你打算走上前去进行进一步调查时，大卫的大手从身后猛地拽住了你的肩膀。,,,,,"源类型=type:txt_pb; 层级=1; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""视为陷阱"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
4,旁白,hide,,,,只见他面色阴沉地朝你摇了摇头，然后展示了一下手里的腕表——距离神秘人给你们的时限只有不到五分钟，纵使那家伙的话不能全信，你们不能拿克拉克的生命冒险。,,,,,源类型=type:txt_pb; 层级=2
5,旁白,hide,,,,面对同伴基于务实的劝阻，你是否决定终止探索？,,,,,源类型=type:txt_pb; 层级=3
6,旁白,hide,,,,,,,,choice(再多看上一眼|jump(9))&choice(立刻收拾东西准备离开|jump(13)),源类型=type:selectBC; 层级=4
7,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=5
9,你,hide,,,,我就去看一眼......最多一分钟，难得找到了敌人的老巢，总得知道里面有什么吧。,,,,,源类型=type:txt_You; 层级=6; 选项/备注=好不容易找到这间暗室，不能就这么放弃; tag=看上一眼
10,旁白,hide,,,,大卫叹了口气，又一次把目光移回了手上的电子表。那不断跳动的数字就像悬在克拉克头上的催命符，再过约四分钟就会从他头顶落下。,,,,,源类型=type:txt_pb; 层级=7
11,大卫,hide,David_bandage,,,门口我替你守着，超过一分钟的话你就不用出来了，我一个人上去救他。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=8
12,旁白,hide,David_bandage,,,你点点头，甚至顾不上里面可能潜藏的危险，脚底抹油似得冲了进去。只一直悬停在门牌上的飞蛾也像是完成了自己的使命似得，扇动着翅膀便消散在了走廊的黑暗中。,,,,"charfadeout(L,1)&jump(17)",源类型=type:txt_pb; 层级=9; gotomainline=17
8,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=5
13,旁白,hide,,,,你最后看了眼那条昏暗的密道，真相的诱惑让你恨不得立刻以最快速度冲进去，把里面彻底翻一个底朝天。可一想到克拉克可能还在那个神秘人的手里饱受煎熬，所有的探索欲顿时化作了对同伴生命的关切。,,,,,源类型=type:txt_pb; 层级=6; 选项/备注=一切以克拉克的生命最高优先级; tag=立刻离开
14,旁白,hide,,,,成为姐姐那样为真相奔走献身的英雄固然诱人，但你并没有忘记她因此付出的宝贵生命，在后来的无数难熬的日子里为那些包括你自己在内的，所有爱她的人蒙上了怎样的阴影。,,,,,源类型=type:txt_pb; 层级=7
