ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
2,旁白,hide,,,,面对摆在眼前的两个按钮，你的最终决定是？,,,,,源类型=type:txt_pb; 层级=1
4,旁白,hide,,,,,,,,choice(选择克拉克|jump(7))&choice(选择亚波伦|jump(55)),源类型=type:selectBC; 层级=2
5,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=3
7,旁白,hide,,,,你的指尖落在右侧的按钮上，不带一丝犹豫。 ,,,,,源类型=type:txt_pb; 层级=4
8,旁白,hide,,,,按下去的那一瞬间，你能感觉到整个房间都安静了一瞬——连亚波伦脸上的笑意都暂停了半秒。然后，电流声随之响起。如同某种无法避免、亦无法延迟的天罚，降临在了那个操弄人心的魔鬼身上。,,,,,源类型=type:txt_pb; 层级=5
9,旁白,hide,,,,亚波伦的身体猛地一弓，喉间滚出一声压抑的闷哼，巨大的能量波动席卷了他的身体，顺着整间手术室的墙壁扩散开来，惨白的灯光开始疯狂闪烁，每一次明暗交替都带着电流滋啦的炸响。,,,,"playsfx(ElectricShock)&bgfade(sntzm_final(3)_57,1)",源类型=type:txt_pb; 层级=6
10,旁白,hide,,,,这个一直以来从容不迫的男人，这一刻也终于露出了痛苦的表情，但他没有惨叫或是哀嚎，反而以一种解脱般的狂喜，轻轻哼唱起了《匹诺曹》的童谣。,,,,,源类型=type:txt_pb; 层级=7
11,亚波伦,hide,,,,我曾被束缚，但现在自由了......我已无拘无束。,,,,,源类型=type:txt_Abaddon; 层级=8
12,旁白,hide,,,,他的声音在电流的杂音中断断续续地传出来，清晰、平静，像是正在经历某种他早就知晓结局的超凡仪式。,,,,,源类型=type:txt_pb; 层级=9
13,旁白,hide,,,,但最终，这首在死神面前奏响的终曲也还是随着其身体机能的失控，逐渐消减、失真、融化，直到完全消失在持续的白噪音里。 ,,,,,源类型=type:txt_pb; 层级=10
14,旁白,hide,,,,你听到右侧隔间的灯光暗了一档。门锁解除的声音在同一刻响起——咔哒一声，像是某个被拧紧的阀门突然松动了一下。,,,,,源类型=type:txt_pb; 层级=11
15,旁白,hide,,,,你转过头，看见左侧隔间的铁门正在缓缓弹开，克拉克还坐在那把电椅上，但他的头已经微微抬起，目光模糊地穿过你们之间那段被灯光切割成两半的距离。 ,,,,"bgfade(sntzm_final(4)_15,1)",源类型=type:txt_pb; 层级=12
16,旁白,hide,,,,大卫迅速冲过去，伸手解开他手腕上的金属扣带。可就在他俯下身子，打算低头切断克拉克脚镣的瞬间，他的身体像被什么东西击中了一样僵住了。,,,,,源类型=type:txt_pb; 层级=13
17,大卫,hide,,,,嘶——,,,,,源类型=type:txt_David; 层级=14
18,旁白,hide,,,,他捂住头，左手按在太阳穴上，表情扭曲而痛苦，仿佛刚刚遭受电刑之苦的是他自己。,,,,,源类型=type:txt_pb; 层级=15
19,你,hide,,,,怎么了？,,,,,源类型=type:txt_You; 层级=16
20,旁白,hide,,,,大卫没有立刻回答。他用右手扶着椅背站稳，过了好几秒才慢慢松开按在额头上的手。,,,,,源类型=type:txt_pb; 层级=17
21,旁白,hide,,,,你注意打他的眼神里有一瞬间的茫然闪过，但在落回到克拉克身上的那一刻，又触电似得恢复了之前的清明。,,,,,源类型=type:txt_pb; 层级=18
22,大卫,hide,,,,可能是有点缺氧......等这次任务结束后，我说什么都得申请一次长达一个月的行政休假。,,,,,源类型=type:txt_David; 层级=19
23,你,hide,,,,这回可没人给我们开假条了，我们只能自己给自己开。,,,,,源类型=type:txt_You; 层级=20
24,旁白,hide,,,,你善意地提醒道，既然FBI的身份和这场梦境本身一样虚假，那么那所谓的行政休假自然也成了毫无意义的空头支票。,,,,,源类型=type:txt_pb; 层级=21
25,大卫,hide,,,,切，真是多嘴。,,,,,源类型=type:txt_David; 层级=22
26,旁白,hide,,,,他一脸不悦地啐了一声，手上动作却没停，三下五除二地解开了克拉克身上最后一道绑带，另一只手稳稳扶住了对方发软的肩膀，尝试将这个大家伙从电椅上拉起身。,,,,,源类型=type:txt_pb; 层级=23
27,大卫,hide,,,,喂？还回不回去了？你这臭小子，居然害我们找得这么辛苦，我这幅身子骨都快被你累散架了。,,,,,源类型=type:txt_David; 层级=24
28,旁白,hide,,,,克拉克张了张嘴，好半天才能挤出一点带着气音的沙哑声音，低着头，显然对自己被抓一事很是愧疚。,,,,"bgfade(sntzm_final(4)_28,1)",源类型=type:txt_pb; 层级=25
29,克拉克,hide,,,,抱歉，这次是我拖你们后腿了。,,,,,源类型=type:txt_Clark; 层级=26
30,你,hide,,,,现在说这些都已经不重要了，现在当务之急是从这个梦境里找到出去的办法。,,,,,源类型=type:txt_You; 层级=27
31,大卫,hide,,,,而被电成糨糊显然不属于其中之一。,,,,,源类型=type:txt_David; 层级=28
32,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=29
33,旁白,hide,,,,大卫补充道，那令人熟悉的毒舌让维持了许久的压抑氛围终于得以稍稍放松，除了外面正仔细检查着另一个隔间的索菲亚。,,,,,"源类型=type:txt_pb; 层级=30; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""0"",""dowlist4"":[]}]}]}"
35,索菲亚,hide,,,,这不应该......,,,,"loadScript(sntzm_final(5), 5)",源类型=type:txt_Sophia; 层级=31; gotomainline=终局（终2）_5
34,旁白,hide,,,,大卫适时地补充道，然后一脚踹开了那扇把你们隔离数十分钟的铁门。在你选择让克拉克的那一刻，无论物理上的隔阂还是记忆上的虚假，都已无法再切断这份被你重新建立起来的羁绊。,,,,,"源类型=type:txt_pb; 层级=30; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
36,旁白,hide,,,,克拉克顺着扶手慢慢站直，目光从你们搀扶的躯体间向隔壁的包间漏出些许。或许是基于“探员”被训练出来的警惕，亦或是被迫害后积蓄未发的愤怒，他都无法立刻忽视这个曾让自己和同伴身处险境的威胁。,,,,,源类型=type:txt_pb; 层级=31
37,克拉克,hide,Clark_default,,,......他不见了。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=32
38,旁白,hide,Clark_default,,,事实正如他所说，那个本应躺着一具焦尸的电椅上，此刻竟空无一物。他的生命，以及他存在的过的痕迹，都在这场并不光彩的审判中一并蒸发了。,,,,"parallel(charfadeout(L,1);bgfade(sntzm_final(4)_38,1))",源类型=type:txt_pb; 层级=33
39,旁白,hide,,,,只在椅面留下一滩带着焦糊味的浅褐色血渍，证明刚才那场触目惊心的行刑真的发生过。,,,,,源类型=type:txt_pb; 层级=34
40,旁白,hide,,,,你看向那滩静静摊开的血渍，指尖还能感受到刚才整间手术室震颤的余韵，亚波伦最后那带着解脱的歌声仿佛还在耳边打转——其中蕴含的邪恶深意让你不寒而栗。,,,,,源类型=type:txt_pb; 层级=35
41,大卫,hide,David_default,,,等等，快看那里......有行字。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=36
42,旁白,hide,David_default,,,他伸手一指，手电光延伸的尽头处果然浮现了一行清晰的字迹——由亚波伦的鲜血书写的字迹。,,,,"parallel(charfadeout(L,1);bgfade(sntzm_final(3)_104,1))",源类型=type:txt_pb; 层级=37
43,你,hide,,,,终点亦为起点，火焰即是笼网的终局。,,,,,源类型=type:txt_You; 层级=38
44,旁白,hide,,,,你轻声念出这行字，像是怕惊动了某个蛰伏于暗处的幽灵。大卫的左眼皮跳动了一下，那古灵精怪的大脑在亚波伦喋喋不休的思想灌输结束后终于重新上线，开始从各个角度思考它的深层内涵。,,,,,源类型=type:txt_pb; 层级=39
45,大卫,hide,David_default,,,会不会和盖亚之心的位置有关？,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=40
