ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,David_bandage,,,他不知何时从后面钻了进来，赤红的眸子像打量新奇的玩具般落在了这顶头盔上，手指极不老实地在上面轻敲了两下。,,,false,,源类型=type:txt_pb; 层级=0
2,大卫,hide,David_bandage,,,和下面那台的质感不太一样，估计是这所医院里的原型机。,,,,,源类型=type:txt_David; 层级=1
3,旁白,hide,David_bandage,,,你眉头微皱，没有否认他的说法。手电的光圈转而从头盔移到了一旁的电脑上，黑色的主机上还亮着低电量的橙色指示灯。电脑没有上锁，鼠标轻轻一点便在屏幕撞开一片蓝紫色的星空。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=2
4,旁白,hide,,,,桌面的文件很少，只有三个不同格式的文件点缀于屏幕的左上角。更新时间停留在今日的下午七点，说明不久前它的主人还坐在这里。,,,,,源类型=type:txt_pb; 层级=3
5,你,hide,,,,看来我们猜的没错，那位神秘的医生一直都藏在这里，而且很可能依旧在进行某种危险的研究。,,,,,源类型=type:txt_You; 层级=4
6,旁白,hide,,,,你迅速接管了这台电脑，手指以特工应有的熟稔在鼠标上快速滑动起来。,,,,,源类型=type:txt_pb; 层级=5
7,旁白,hide,,,,电脑里的文件并不多，甚至可以称得上极为简约。桌面上只有寥寥几个文件，像餐桌上被人吃剩的披萨，来者不拒地对向一个入座的食客敞开着自己。,,,,,源类型=type:txt_pb; 层级=6
8,旁白,hide,,,,你点开最上面的那个写有“口令”的txt格式文档。内容只有几行短字，读起来却让人心里发毛——,,,,"bgfade(sntzm_clark3F(3)_13,1)",源类型=type:txt_pb; 层级=7
9,旁白,hide,,,,"“第一阶段：现实。你看到的世界，是别人让你看到的。”
“第二阶段：梦境。你以为的自由，是别人为你选择的。”
“第三阶段：怪物。你恐惧的，是你自己。”",,,,,源类型=type:txt_pb; 层级=8
10,旁白,hide,,,,"“第四阶段：罪恶。你背负的，可以放下。”
“第五阶段：飞蛾。你追寻的光，在你心里。”
“第六阶段：武器。你不是工具，你是......。”",,,,,源类型=type:txt_pb; 层级=9
11,旁白,hide,,,,口诀的最后几个字被一段省略号替代了，仿佛没有一篇故事刻意留白的尾声。,,,,,源类型=type:txt_pb; 层级=10
12,旁白,hide,,,,内容虽短，却仍有几个关键词抓住了你们的注意力——梦境与造梦设备、怪物与阿兰.斯科特，罪恶与大卫记忆中身为记者的过往，冥冥之中似乎都能对号入座。,,,,,源类型=type:txt_pb; 层级=11
13,旁白,hide,,,,唯一让你感到有些惊讶的或许是第五阶段提到的“飞蛾”，早在挂号大厅的时候这只生物就已经和你们有过一面之缘，甚至帮助你们找到了315号房和盖曼的办公室。,,,,,源类型=type:txt_pb; 层级=12
14,旁白,hide,,,,倘若它的两次出现和指路都并非只是趋光的天性使然，说不定就连这种昆虫，也曾经以某种形式参与或至少验证过关于造梦设备的某些理论，就像实验室里的小白鼠一样。,,,,,源类型=type:txt_pb; 层级=13
15,旁白,hide,,,,你正对着这段口诀沉思，身侧的大卫已经忍不住打开了桌面上的第二个文件。那是一份标注着日期的录音文件，时间正是前年的今日。,,,,"bgfade(sntzm_clark3F(3)_19,1)",源类型=type:txt_pb; 层级=14
16,旁白,hide,,,,他点开播放键，一阵沙沙的电流杂音后，一道清雅伶俐的女声顺着主机的音响飘了出来：,,,,,源类型=type:txt_pb; 层级=15
