ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,不到半分钟的功夫，你们便来到了四楼空旷无人的半露天平台上。四周的环境安静得有些发冷，一路上畅通无阻的顺利，反而让你们不自觉绷紧了神经。,,,false,"bgfade(sntzm_david4F(1)_1,1)",源类型=type:txt_pb; 层级=0
40,你,hide,,,,一人检查一侧的房间，没问题吧。,,,,,源类型=type:txt_You; 层级=1
2,旁白,hide,,,,大卫毫无惧色地朝你挑了挑眉，很快用行动做出了回应。,,,,,源类型=type:txt_pb; 层级=2
3,旁白,hide,,,,两道光柱在暗沉的空气中左右分叉，在布满灰尘的走廊中勾勒出一道道明暗交错的轮廓。,,,,,源类型=type:txt_pb; 层级=3
4,旁白,hide,,,,积灰的设备、翻倒的推车，还有碎裂在地的玻璃点滴瓶，像一个个沉默的证人，静静等候着你们的提审。,,,,,源类型=type:txt_pb; 层级=4
38,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=5
6,旁白,hide,,,,如果说一二层是病人居住的病房，三层是医生上班的科室，那这层荒废的四楼，大概就是实践一些“特殊疗法”的实验场地了。,,,,,"源类型=type:txt_pb; 层级=6; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""深入探究"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
41,旁白,hide,,,,这时，索菲亚刻意压低的女性声线再次从一旁响起，仿佛一名迟来的导游，为这座医院的历史做着并不清晰的注解。,,,,,源类型=type:txt_pb; 层级=7
7,索菲亚,hide,Sophia_default,,,回到关于我老师的话题，亚当。我说过，他并非一开始就是现在这幅样子，作为造梦技术的初创者，老师一直秉承着“将来自病人和家属口袋里的技术，回馈于病人自身。”的理念，而且取得了相当不错的成功。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=8
8,索菲亚,hide,Sophia_default,,,那是一段令人怀念的日子，老师作为梦境空间的连接者，潜入到病患的梦境中为他们治愈创伤，我们这些学生则负责维护器材，记录数据，以及在前辈们的亲自演示时站在一旁奋笔疾书。,,,,,源类型=type:txt_Sophia; 层级=9
9,旁白,hide,Sophia_default,,,她的目光柔软地扫过一台台蒙尘的旧实验器材，仿佛能透过灰尘下的金属的反射的光影，看到那段浸满麻药与汗水，却因拯救他人生命、改变病患的人生而格外充实的日子。,,,,,源类型=type:txt_pb; 层级=10
10,索菲亚,hide,Sophia_default,,,但是......,,,,,源类型=type:txt_Sophia; 层级=11
11,旁白,hide,Sophia_default,,,她语气一沉，目光在虚实的幻灭间很快又重新凝定成带着愧疚的冰冷水色。,,,,,源类型=type:txt_pb; 层级=12
12,索菲亚,hide,Sophia_default,,,“他们”并不希望这项技术止步于此，当一盏灯能照亮一整个屋子时，其在地上投射的阴影也自然会招来别有用心之人的觊觎。,,,,,源类型=type:txt_Sophia; 层级=13
13,索菲亚,hide,Sophia_default,,,三年前，一家名为“纳丁达克”的军火公司找到了老师，希望他能分享甚至交出这项技术，协助他们制造一种以高度训练的人脑神经为延伸的新一代武器芯片。,,,,,源类型=type:txt_Sophia; 层级=14
14,索菲亚,hide,Sophia_default,,,老师自然拒绝了这样的要求，但他当时并没有太多的选择。纳丁达克公司对他使用了造梦技术，逼迫这里的医生对他进行催眠和洗脑，但没有盖曼本人参与的手术，最后自然以失败告终。,,,,,源类型=type:txt_Sophia; 层级=15
15,你,hide,Sophia_default,,,也就是说，是造梦设备把盖曼变成了现在这幅模样？,,,,"charfadeout(L,1)",源类型=type:txt_You; 层级=16
16,旁白,hide,,,,科学家被自己的技术造物变成了一头可悲的怪物......多么讽刺的结局......,,,,,源类型=type:txt_pb; 层级=17
17,旁白,hide,,,,如果的确一切如索菲亚所言，造梦手术必须在盖曼的参与下才能成功进行，那么像阿兰那样失去理智的病人，恐怕也是受此影响。,,,,,源类型=type:txt_pb; 层级=18
18,旁白,hide,,,,所以纳丁达克之所以要用造梦设备挖盖曼的脑子，恐怕也是想从他的大脑里提取出造梦技术的核心记忆，好完成他们没能成功的武器研发。,,,,,源类型=type:txt_pb; 层级=19
19,旁白,hide,,,,索菲亚没有回答你的问题，只是以一个沉默的颔首默认了这个说法。但你心中仍有别的疑惑没有解除，不是关于盖曼或者纳丁达克，而是......你，还有你同伴们的记忆。,,,,,源类型=type:txt_pb; 层级=20
20,你,hide,,,,对了，索菲亚.....,,,,,源类型=type:txt_You; 层级=21
21,旁白,hide,,,,你用手电扫过一间门口标有B5-14号房间的内侧，以讨论天气的轻松口吻突然问道。,,,,,源类型=type:txt_pb; 层级=22
22,旁白,hide,,,,接受过造梦手术的人......会不会出现一些后遗症？比如记忆断层，或是脑海中出现幻觉之类的情况？,,,,,源类型=type:txt_pb; 层级=23
23,旁白,hide,,,,索菲亚狐疑地瞥了你一眼，小巧的嘴唇维持了数秒的微张，似乎有什么话咬在嘴里。,,,,,源类型=type:txt_pb; 层级=24
24,旁白,hide,,,,你没有察觉到她那不自然的表情，只是自顾自地继续说了下去。,,,,,源类型=type:txt_pb; 层级=25
25,你,hide,,,,我之前总觉得，我对这家精神病院好像......有一些不该有的印象，,,,,,源类型=type:txt_You; 层级=26
26,旁白,hide,,,,可正当你要把2层313和315号病房里的所见所闻全盘托之时，前方一直侧耳倾听着你们谈话的的大卫却毫无预兆地停下了前进的脚步。,,,,,源类型=type:txt_pb; 层级=27
27,旁白,hide,,,,你猛地一个急刹，险些撞在他宽阔的后背上。只见在他前方不到数米远的地面上，赫然浮现出一行显眼的血迹。,,,,"bgfade(sntzm_david4F(1)_27,1)",源类型=type:txt_pb; 层级=28
28,旁白,hide,,,,不是那种案发现场随意泼洒开来的大片血渍，而是一串断断续续，从某个房间一路延伸过来的，用鲜血书写的文字——,,,,,源类型=type:txt_pb; 层级=29
29,旁白,hide,,,,“在这里。”,,,,,源类型=type:txt_pb; 层级=30
30,旁白,hide,,,,他杵着手电小心翼翼地贴近上去，指尖在那行粘稠的猩红上轻轻一抹，神色中旋即多出几分警惕。,,,,,源类型=type:txt_pb; 层级=31
31,大卫,hide,David_bandage,,,血还没干，应该是15分钟内流下的。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=32
32,旁白,hide,David_bandage,,,说完，他顺着箭头的方向朝右一瞥。一扇虚掩的铁门自手电划开的阴影下缓缓浮现，门缝里隐隐透着股微弱的白光，仿佛在召唤着你们进入。,,,,,源类型=type:txt_pb; 层级=33
33,大卫,hide,David_bandage,,,装模作样的家伙......这是在挑衅我们吗？,,,,,源类型=type:txt_David; 层级=34
78,旁白,hide,David_bandage,,,,,,,"charfadeout(L,1)",源类型=type:exeBC; 层级=35
34,旁白,hide,,,,你把思绪从断片的记忆中猛地抽回，打起十二分精神看向大卫注视的方向。与病房或办公间只容一人通过的小门不同，这扇铁门采用的是双开门设计，宽度足以让两名护士推着病人同时通过。,,,,,"源类型=type:txt_pb; 层级=36; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
35,旁白,hide,,,,其中一侧的门上有一处被大火灼蚀过的深黄色标记，从大致轮廓不难判断，是电离辐射的警示标识。,,,,"bgfade(sntzm_david4F(1)_35,1)",源类型=type:txt_pb; 层级=37
36,索菲亚,hide,Sophia_default,,,这里是医院以前的电疗室，为一些表现出强烈攻击欲望的病人而开设，老师在造梦技术趋于成熟后就牵头废弃了这里，没想到却意外让它成为了没有被那场火灾严重牵连的少数完整区域。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=38
37,旁白,hide,Sophia_default,,,她将纤细的五指轻放在门上，抚摸着金属还算完整的冰凉表面。得到你们两人的眼神默许后，这才轻轻推开了半扇铁门。,,,,"charfadeout(L,1)&loadScript(sntzm_david4F(2), 1)",源类型=type:txt_pb; 层级=39; gotomainline=大卫线4层（中）_1
79,旁白,hide,,,,你把意识从复杂的情绪用力拽回，打起十二分精神看向大卫注视的方向。与病房或办公间只容一人通过的小门不同，这扇铁门采用的是双开门设计，宽度足以让两名护士推着病人同时通过。,,,,,"源类型=type:txt_pb; 层级=36; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
80,旁白,hide,,,,其中一侧的门上有一处被大火灼蚀过的深黄色标记，从大致轮廓不难判断，是电离辐射的警示标识。,,,,,源类型=type:txt_pb; 层级=37
81,大卫,hide,David_bandage,,,克拉克的信号最后出现的位置就是在四楼，虽然也有陷阱的可能，但这一层已经没有别的房间了。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=38
82,大卫,hide,David_bandage,,,赌一把吗？,,,,,源类型=type:txt_David; 层级=39
83,旁白,hide,David_bandage,,,他朝你眨了眨眼，看似在征求你的意见，手里的配枪却已经迫不及待地抵住了门缝。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=40
84,你,hide,,,,我看你也没给我什么别的选择。,,,,,源类型=type:txt_You; 层级=41
85,旁白,hide,,,,你轻叹一口气，默契地用枪口抵住另外半边的铁门，看到他依旧是那个富有冒险精神的探员和前辈，你胸中的那份不确定感，反而在这迫在眉睫的危机面前，被塞上了一颗定心丸。,,,,,源类型=type:txt_pb; 层级=42
86,你,hide,,,,倒数三个数，我们同时开门。,,,,,源类型=type:txt_You; 层级=43
87,旁白,hide,,,,大卫心照不宣地点了点头，抵着门的枪口微微发力，在确认没有门锁或陷阱带来的黏滞感后，你们同时踹开了两侧半掩的铁门。,,,,"loadScript(sntzm_david4F(2), 1)",源类型=type:txt_pb; 层级=44; gotomainline=大卫线4层（中）_1
39,旁白,hide,,,,如果说一二层是病人居住的病房，三层是医生上班的科室，那这层荒废的四楼，大概就是实践一些“特殊疗法”的实验场地了。,,,,,"源类型=type:txt_pb; 层级=6; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
42,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=7
