ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
2,旁白,hide,,,,就在这时，整间手术室的灯光猛地一暗，原本还平稳运行的供电系统突然中断，应急灯在三秒的延迟后才亮起幽幽的暗红。,,,,jump(79),源类型=type:txt_pb; 层级=1; gotomainline=79
3,旁白,hide,,,,索菲亚闭上了眼睛，右边是倒计时紧张的滴答声，前方是与她隔窗相望的不怀好意的亚波伦。但她此刻的内心却无比平静，像一个自知时日无多的病人，静静地等待着窗外的阳光带自己离开这个世界。,,,,,源类型=type:txt_pb; 层级=1
5,索菲亚,hide,,,,在背着公司做那些手脚的时候，我就已经做好了牺牲......不，是赎罪的决定。唯一放不下的挂念，只有被困在梦里，饱受折磨的老师。,,,,,源类型=type:txt_Sophia; 层级=2
6,旁白,hide,,,,5,,,,,源类型=type:txt_pb; 层级=3
7,索菲亚,hide,,,,如果......,,,,,源类型=type:txt_Sophia; 层级=4
8,旁白,hide,,,,4,,,,,源类型=type:txt_pb; 层级=5
9,亚波伦,hide,,,,3、2,,,,,源类型=type:txt_Abaddon; 层级=6
10,索菲亚,hide,,,,那至少......我还能和你同归于尽，为老师洗清身上的污名。,,,,,源类型=type:txt_Sophia; 层级=7
11,旁白,hide,,,,1——,,,,,源类型=type:txt_pb; 层级=8
12,旁白,hide,,,,“啪嗒”,,,,,源类型=type:txt_pb; 层级=9
14,旁白,hide,,,,她的手指落了下去，在倒计时结束的前一秒重重按下了处刑亚波伦的开关。屏幕上的倒计时就此卡在归零的位置，以一种极富象征性的方式宣告了这场游戏的落幕。,,,,"bgfade(sntzm_final(6)_14,1)&jump(4)",源类型=type:txt_pb; 层级=10; gotomainline=4
4,旁白,hide,,,,控制台的屏幕骤然闪烁起刺眼的蓝光，整间舱室都被这突如其来的光亮填满，原本贴在墙壁上流动的阴影一下子被冲得四散开来。,,,,,源类型=type:txt_pb; 层级=1
27,旁白,hide,,,,然后，电流声如约响起，它们顺从地遵照着电路的牵引，在机械工艺的精确指令下一根根缠绕上亚波伦的身体。,,,,"playsfx(ElectricShock)&bgfade(sntzm_final(3)_57,1)",源类型=type:txt_pb; 层级=2
28,旁白,hide,,,,如同某种无法避免、亦无法延迟的天罚，降临在了那个一直玩弄世人，亦被世人玩弄的魔鬼身上。,,,,,源类型=type:txt_pb; 层级=3
29,旁白,hide,,,,亚波伦的身体猛地一弓，喉间滚出一声压抑的闷哼，巨大的能量波动席卷了他的身体，顺着整间手术室的墙壁扩散开来，惨白的灯光开始疯狂闪烁，每一次明暗交替都带着电流滋啦的炸响。,,,,,源类型=type:txt_pb; 层级=4
30,旁白,hide,,,,这个一直以来从容不迫的男人，这一刻也终于露出了痛苦的表情，但他没有惨叫或是哀嚎，反而以一种解脱般的狂喜，轻轻哼唱起了《匹诺曹》的童谣。,,,,,源类型=type:txt_pb; 层级=5
31,亚波伦,hide,,,,我曾被束缚，但现在自由了......我已无拘无束。,,,,"bgfade(sntzm_final(3)_65,1)",源类型=type:txt_Abaddon; 层级=6
32,旁白,hide,,,,他的声音在电流的杂音中断断续续地传出来，清晰、平静，像是正在经历某种他早就知晓结局的超凡仪式。,,,,,源类型=type:txt_pb; 层级=7
33,旁白,hide,,,,但最终，这首在死神面前奏响的终曲也还是随着其身体机能的失控，逐渐消减、失真、融化，直到完全消失在持续的白噪音里。 ,,,,,源类型=type:txt_pb; 层级=8
34,旁白,hide,,,,你听到右侧隔间的灯光暗了一档。门锁解除的声音在同一刻响起——咔哒一声，像是某个被拧紧的阀门突然松动了一下。,,,,,源类型=type:txt_pb; 层级=9
35,旁白,hide,,,,你转过头，看见左侧隔间的铁门正在缓缓弹开，大卫还坐在那把电椅上，但他的头已经微微抬起，目光模糊地穿过你们之间那段被灯光切割成两半的距离。 ,,,,,源类型=type:txt_pb; 层级=10
36,旁白,hide,,,,克拉克飞快扑到大卫身边，伸出手指探向男人的颈动脉，指腹下还能感受到微弱却清晰的搏动，只是那搏动带着不正常的急促，每一次跳动都在拉扯着紧绷的神经。,,,,"bgfade(sntzm_final(3)_72,1)",源类型=type:txt_pb; 层级=11
37,克拉克,hide,,,,他还活着，只是呼吸有点微弱。,,,,,源类型=type:txt_Clark; 层级=12
40,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=13
38,旁白,hide,,,,他投来一道稍显复杂的目光，尽管索菲亚揭露的真相仍令他眸中残留几分惶惑，但那份劫后余生的庆幸已明显压过了不安。,,,,,"源类型=type:txt_pb; 层级=14; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""选择亚波伦"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
39,旁白,hide,,,,无论过去身为FBI的记忆是真是假，至少在这生死一线之间，那份并肩同行的羁绊已经成为不争的事实。,,,,,源类型=type:txt_pb; 层级=15
42,旁白,hide,,,,你靠着门框缓缓滑坐下去，紧绷到快要断裂的神经在这一刻终于得以松缓，但你仍旧不敢看向大卫的脸，你害怕在他睁开眼望向你，和往常一样毒舌地拿你们开涮时。自己会被心中的愧疚和歉意给压垮。,,,,,源类型=type:txt_pb; 层级=16
43,旁白,hide,,,,决定是你做的，而且险些铸成无法挽回的大错。毕竟，若不是索菲亚的及时阻止，此刻被电击致死的就会是他。,,,,,源类型=type:txt_pb; 层级=17
44,旁白,hide,,,,克拉克手头的工作仍在继续，他先是用战术匕首割断了大卫手臂和小腿处的绳索，紧接着从裤袋里掏出一只不足5cm的小瓶子，拔掉了瓶塞递到了大卫鼻子下面。,,,,"bgfade(sntzm_final(6)_44,1)",源类型=type:txt_pb; 层级=18
53,旁白,hide,,,,辛辣的刺激性气体瞬间钻进了他的鼻孔，只要他一息尚存，瓶中内含的辣椒素混合物便足以在他的肺里掀起一阵惊涛骇浪。,,,,,源类型=type:txt_pb; 层级=19
51,大卫,hide,,,,！！,,,,,源类型=type:txt_David; 层级=20
52,旁白,hide,,,,只见座椅上的男人呼吸一紧，干涩的喉咙里随即滚出一声浑浊的闷咳，突然的惊厥让他猛地吸入一口辛辣的空气，若非克拉克及时把瓶子移开，流清鼻涕的症状大概会一直持续到他从这场梦中醒来。,,,,"loadScript(终局（下）_84, 1)",源类型=type:txt_pb; 层级=21; gotomainline=终局（下）_84
41,旁白,hide,,,,他投来一道3分担忧7分庆幸的目光，不仅仅是庆幸大卫没事，更是在庆幸你没有为了追求真相而拿同伴的生命去冒险。,,,,,"源类型=type:txt_pb; 层级=14; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""选择大卫"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
45,旁白,hide,,,,你靠着门框缓缓滑坐下去，紧绷到快要断裂的神经在这一刻终于得以松缓，尽管身为一名探员。错失真相的感觉多少会令人有些沮丧。但看到这个和相伴多年的前辈最终平安无事，你心里无疑是高兴的。,,,,,源类型=type:txt_pb; 层级=15
46,你,hide,,,,试试能不能唤醒他。,,,,,源类型=type:txt_You; 层级=16
47,旁白,hide,,,,你说道。,,,,,源类型=type:txt_pb; 层级=17
48,你,hide,,,,不亲眼看到这家伙睁开眼睛，对着空气骂出几个脏字，我心里始终不太踏实。,,,,,源类型=type:txt_You; 层级=18
49,旁白,hide,,,,克拉克点了点头，先是用战术匕首割断他手臂和小腿处的绳索，紧接着从裤袋里掏出一只不足5cm的小瓶子，拔掉了瓶塞递到了大卫鼻子下面。,,,,"bgfade(sntzm_final(6)_44,1)",源类型=type:txt_pb; 层级=19
50,旁白,hide,,,,辛辣的刺激性气体瞬间钻进了他的鼻孔，只要他一息尚存，瓶中内含的辣椒素混合物便足以在他的肺里掀起一阵惊涛骇浪。,,,,,源类型=type:txt_pb; 层级=20
54,旁白,hide,,,,！！,,,,,源类型=type:txt_pb; 层级=21
55,旁白,hide,,,,只见座椅上的男人呼吸一紧，干涩的喉咙里随即滚出一声浑浊的闷咳，突然的惊厥让他猛地吸入一口辛辣的空气，若非克拉克及时把瓶子移开，流清鼻涕的症状大概会一直持续到他从这场梦中醒来。,,,,,源类型=type:txt_pb; 层级=22
57,旁白,hide,,,,他本能地朝空气中挥出一拳，仿佛要将缠绕周身的梦魇一拳打散，直到蒙着雾气的视线中逐渐浮现出两名同伴的轮廓，他才慢腾腾从爬满全身的剧痛里找回自己的理智。,,,,"bgfade(sntzm_final(6)_57,1)",源类型=type:txt_pb; 层级=23
58,大卫,hide,,,,妈的......,,,,,源类型=type:txt_David; 层级=24
59,旁白,hide,,,,熟悉的咒骂声虽迟但到，只是这一次没人对他的脏话产生反感，回应它的是两个有些迟来的拥抱。,,,,,源类型=type:txt_pb; 层级=25
