ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
3,旁白,hide,,,,通往四层的楼道很长，逼仄的走廊将你们的影子压成窄窄的一条，拖在积灰的地板上，像两只在狭长试管中穿行的蝌蚪。,,,,"loadScript(sntzm_clark3F(2), 2)","源类型=type:txt_pb; 层级=1; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""不开枪"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""0"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问艾米丽"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""0"",""dowlist4"":[]}]}]}; gotomainline=_ 克拉克线3层（上_1"
4,杰森,hide,,,,他们把人变成了活着的兵器。,,,,"bgfade(sntzm_ss_76,1)","源类型=type:txt_Js; 层级=1; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""不开枪"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问艾米丽"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
5,旁白,hide,,,,此话一出，空气瞬间凝固，连楼道里积灰都仿佛带着污浊的血腥味。,,,,"bgfade(sntzm_clark3_2,1)",源类型=type:txt_pb; 层级=2
6,杰森,hide,wy_bd,,,不是你看到的这种活蹦乱跳的人.......而是塞进战争用的武器，就像导弹和枪炮。,,,,"charfadein(L,1)",源类型=type:txt_Js; 层级=3
7,旁白,hide,wy_bd,,,一丝渗人的阴翳爬上了他骨骼稚嫩的小脸，若没有上面的两只血洞，无人能将这样的孩子和“导弹枪炮”等字眼联想在一起。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=4
8,克拉克,hide,Clark_default,,,什么意思？,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=5
9,旁白,hide,Clark_default,,,克拉克眯起眼睛，事先早已设想过的种种黑暗的可能在他碧蓝的眼眸中一一闪过，其中当然也包含残酷的人体改造实验。但无论哪种都没有触及男孩话语下令人瞠目结舌的直白深意。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=6
10,旁白,hide,,,,杰森叹了口气，仿佛已经不是第一次从陌生人脸上见到这样的反应。,,,,,源类型=type:txt_pb; 层级=7
11,杰森,hide,wy_bd,,,那些人改造的不是我们的身体，而是脑子。,,,,"charfadein(L,1)",源类型=type:txt_Js; 层级=8
