ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,不是从窗户外面、也不是从你们腰间的无线电，而是来自床头柜上的一台老式录音机。,,,false,"bgfade(sntzm_david313-315(2)_1,1)",源类型=type:txt_pb; 层级=0
2,大卫,hide,David_bandage,,,搞什么？,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=1
3,旁白,hide,David_bandage,,,他正想上去检查，床头的录音机却自顾自地转动起来——没有触碰，没有开关按下，像是某个早已设定好的程序，在这一刻被你们的存在唤醒。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=2
4,旁白,hide,,,,磁带缓缓转动，先是一阵沙沙的底噪，然后是人声。那声音经过岁月的磨损变得有些失真，但你仍能辨认出说话的人——,,,,playsfx(Sizzle),源类型=type:txt_pb; 层级=3
5,旁白,hide,,,,是大卫。,,,,,源类型=type:txt_pb; 层级=4
6,旁白,hide,,,,确切地说，是更年轻、更圆滑、带着一种职业性温和的大卫。,,,,,源类型=type:txt_pb; 层级=5
7,旁白,hide,,,,磁带的转动声还在沙沙响着，年轻版大卫的声音顺着电流钻出来，裹着旧时光的灰尘撞进你们耳朵里。,,,,,源类型=type:txt_pb; 层级=6
8,大卫（录音）,hide,,,,......是的，法官阁下。我是《河谷郡纪事报》的记者，大卫·梅森。应亚拉比郡政府的委托，我于同年三月至六月期间对原告阿兰.斯科特的指控进行了独立调查。,,,,"parallel(bgfade(sntzm_david313-315(2)_8,1);memoryon())",源类型=type:txt_dvp; 层级=7
9,旁白,hide,,,,你疑惑地瞥了大卫一眼，记者？他以前还干过这种工作？,,,,,源类型=type:txt_pb; 层级=8
10,检察官（录音）,hide,,,,请说明你的调查结论。,,,,,源类型=type:txt_jcg; 层级=9
11,大卫（录音）,hide,,,,结论是——斯科特先生的指控缺乏事实依据。我走访了工厂周边的六户居民，其中五户表示从未注意到工厂有异常排污。我也调阅了亚拉比郡环保署近五年的水质监测报告，所有指标均在法定标准之内。,,,,,源类型=type:txt_dvp; 层级=10
12,旁白,hide,,,,磁带里传来翻动纸张的声音，不时夹杂着原告席传出的压抑的咳嗽声。在这声音那一刻，你感觉大卫的呼吸都慢了半拍。,,,,,源类型=type:txt_pb; 层级=11
13,大卫（录音）,hide,,,,此外，我拍摄了工厂排水口的照片。这里是连续三周、每日不同时段的记录——水流清澈，无异味，也没有斯科特先生所描述的‘粘稠胶质’出现。这些照片我已经作为证据提交给了法庭。,,,,,源类型=type:txt_dvp; 层级=12
14,阿兰的律师（录音）,hide,,,,梅森先生！你声称拍到了排水口清澈的照片，但你有没有去下游看过？有没有在雨季检测过？你知道亚拉比郡有多少人因此终生被癌症所困扰？！工厂可是会在排放完污水后刻意用清水冲洗水管的。,,,,,源类型=type:txt_lsp; 层级=13
15,旁白,hide,,,,此话一出，法庭里瞬间响起一阵喧哗，却被法官的法槌声很快压了下去。紧接着是大卫从容不迫的回击，自这片被压制的沉默中再度响起。,,,,,源类型=type:txt_pb; 层级=14
16,大卫（录音）,hide,,,,我的调查遵循了新闻行业的规范，所有照片都有时间戳和地点记录。如果律师先生对我的专业性有质疑，请向法庭提交反证。,,,,,源类型=type:txt_dvp; 层级=15
17,检察官（录音）,hide,,,,所以你认为是原告在捏造事实？,,,,,源类型=type:txt_jcg; 层级=16
18,大卫（录音）,hide,,,,我不愿用‘捏造’这个词，法官阁下。但根据我的调查，斯科特先生在被工厂辞退后，曾和一名所谓的‘环保志愿者’有过私下接触，一位不愿透露名字的热心人士拍到过他们在工厂围墙外的照片。,,,,,源类型=type:txt_dvp; 层级=17
19,大卫（录音）,hide,,,,而照片上的那位所谓的‘志愿者’，曾有过多次传播不实言论、妨碍警方执法的前科，这些资料在当地的安全部门均有记录。,,,,,源类型=type:txt_dvp; 层级=18
20,旁白,hide,,,,你暗暗捏紧手中的刀，想要厉声质问，却又不知该从何问起。况且，到底是大卫在对你撒谎，还是这张录音带本身是被人伪造的？可如果答案是后者，为什么他不直接关掉它向你解释，而是就这样怔怔地任由它继续播放呢？,,,,,源类型=type:txt_pb; 层级=19
21,阿兰（录音）,hide,,,, 你撒谎！那些照片是假的！我从来没有——咳咳咳......,,,,,源类型=type:txt_alp; 层级=20
22,旁白,hide,,,,录音里的咳嗽声越来越剧烈，不像是普通的、因情绪激动而引发的刺激性反应。反而更像某种难以摆脱的顽疾，持续不断地在录音中撕扯着他的喉咙。,,,,,源类型=type:txt_pb; 层级=21
23,阿兰（录音）,hide,,,,我从没有见过那个男人！你收了他们的钱！如果排放没问题......咳咳，我和我的工友也不会......患上这该死的病！,,,,,源类型=type:txt_alp; 层级=22
24,检察官（录音）,hide,,,,肃静！请原告控制情绪，等证人发言完毕再做辩驳。,,,,,源类型=type:txt_jcg; 层级=23
25,旁白,hide,,,,法官重重一锤敲在桌上，把阿兰最后一丝辩解的希望也砸得粉碎，像是屠宰场里被人放干血液的牲口，只能在无情的静默中等待那被人分食的命运。,,,,,源类型=type:txt_pb; 层级=24
26,大卫（录音）,hide,,,,斯科特先生，我理解您的心情。但恕我直言，工厂对河水的排污状况和您在工厂内部因自我防护不当造成的肺部损伤，这二者间没有任何的直接关联。,,,,,源类型=type:txt_dvp; 层级=25
27,大卫（录音）,hide,,,,而且，作为一名证人，我的职责也只是秉持客观中立的原则，如实提供我所调查到的线索，如若您对被告方的态度和立场有何不满，还请您与被告方的律师进行协商。,,,,,源类型=type:txt_dvp; 层级=26
28,旁白,hide,,,,他话术的滴水不漏，不仅客观上提供了对阿兰极为不利的线索，又表面上维持住了自己中立记者的人设，巧妙地将矛头引向了公司聘请的律师，没有给自己留下任何可供对方攻击的破绽。,,,,,源类型=type:txt_pb; 层级=27
29,大卫（录音）,hide,,,,我的证词就到这里。相信法庭会给出一个公正的判决。,,,,,源类型=type:txt_dvp; 层级=28
