ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
2,旁白,hide,,,,话至此处，你立刻回想起在一层的追逐战中看到自己横躺在手术台上，像物品一样被那个叫做克莱蒙斯的男人来回打量的幻觉。,,,,,源类型=type:txt_pb; 层级=1
5,旁白,hide,,,,现在想来.....那根本不是什么破碎记忆里的幻觉，而是你在半梦半醒间，透过紧闭的眼皮，看到了手术台上正在发生的事。,,,,,源类型=type:txt_pb; 层级=2
6,旁白,hide,,,,原来幻境才是现实，现实才是幻境......这个颠覆性的认知像一根扎进你后颈的冰刺，冻得你的呼吸都僵硬发冷。,,,,,源类型=type:txt_pb; 层级=3
7,亚波伦,hide,Abaddon_default,,,哈哈哈，真是精彩，我的好徒弟。,,,,"charfadein(L,1)",源类型=type:txt_Abaddon; 层级=4
31,旁白,hide,Abaddon_default,,,亚波伦不怀好意的笑声插了进来，声音在冰冷的墙面上来回碰撞。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=5
32,旁白,hide,,,,他几乎要做出一个鼓掌的动作，若不是两条手臂此刻被绳索牢牢固定，你毫不怀疑会有一阵刺耳的噼啪声在这个狭小的隔间中轰然响起。,,,,,源类型=type:txt_pb; 层级=6
33,亚波伦,hide,Abaddon_default,,,我现在真不知道该为你感到骄傲，还是为你的虚伪而感到恶心。,,,,"charfadein(L,1)",源类型=type:txt_Abaddon; 层级=7
34,亚波伦,hide,Abaddon_default,,,既然从一开始就知道真相，为什么现在才告诉他们？是终于良心发现，还是单纯知道瞒不住了？难道你就不怕纳丁达克秋后算账？,,,,,源类型=type:txt_Abaddon; 层级=8
35,旁白,hide,Abaddon_default,,,一如既往，他依旧在利用每个人心中最脆弱的点，巧妙地挑拨着在场所有人紧绷的神经。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=9
36,旁白,hide,,,,但这一次，索菲亚没有继续退避，她迎着亚波伦要将其生吞活剥般的视线，死死地对上了他盛满恶意的双眼。,,,,,源类型=type:txt_pb; 层级=10
37,索菲亚,hide,Sophia_default,,,在背着公司做那些手脚的时候，我就已经做好了牺牲......不，是赎罪的决定。唯一放不下的挂念，只有被困在梦里，饱受折磨的老师。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=11
38,索菲亚,hide,Sophia_default,,,但你根本不是他，不是吗？,,,,,源类型=type:txt_Sophia; 层级=12
39,旁白,hide,Sophia_default,,,亚波伦脸上的嘲讽僵了一瞬，随即又扯开嘴角拉开一抹更加阴狠的笑容。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=13
40,亚波伦,hide,Abaddon_default,,,只有我知道他在哪儿，索菲亚。你难道就不想在英勇赴死之前，再见他最后一面吗？,,,,"charfadein(L,1)",源类型=type:txt_Abaddon; 层级=14
41,亚波伦,hide,Abaddon_default,,,他可是一直挂念着你，想要知道你这些年怎么过来的，要是他知道你这些年的‘工作成果’，一定会为你的背叛高兴得合不拢嘴。,,,,,源类型=type:txt_Abaddon; 层级=15
42,旁白,hide,Abaddon_default,,,索菲亚的肩膀猛地一颤，那些被她安抚着送入梦中，在毫不知情的状况下，于造梦设备打造的地狱里一次次接受‘训练’和折磨的患者；那些被取出大脑，制成芯片，彻底武器化的病人......,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=16
43,旁白,hide,,,,她记得他们中的每一张脸，他们活在她的每一个噩梦中，流淌在她的每一处污秽里，多到她无法用“被逼无奈”四个字来一笔带过。,,,,,源类型=type:txt_pb; 层级=17
44,旁白,hide,,,,这些年来的愧疚早就像藤蔓一样把她整个人缠得密不透风，喘不过气，但现在......是时候为这一切付出应有的代价了。,,,,,源类型=type:txt_pb; 层级=18
45,索菲亚,hide,Sophia_default,,,如果......那些发生在梦境中的惨剧真的和他无关，那我也自然没什么脸面去见他。但至少，我还能和你同归于尽，为老师洗清身上的污名。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=19
46,亚波伦,hide,Sophia_default,,Abaddon_default,同归于尽？,,,,"parallel(charfadeout(L,1)&charfadein(R,1))",源类型=type:txt_Abaddon; 层级=20
47,旁白,hide,,,Abaddon_default,亚波伦脸上的笑意消失了一瞬，不是因为对死亡的畏惧，而是因为这番从牙缝里挤出来的决绝，完全超出了他对眼前这个早已被驯化的徒弟的预估。,,,,"charfadeout(R,1)",源类型=type:txt_pb; 层级=21
48,旁白,hide,,,,他盯着索菲亚看了几秒，似乎在确认她到底是认真的，还是只是和现实里那些创造自己的大人物一样徒有其表。,,,,,源类型=type:txt_pb; 层级=22
49,旁白,hide,,,,片刻的沉寂后，他的声音重新响起，语气里的笑意已然不见踪迹，但却多了几分被冒犯后的冰冷。,,,,,源类型=type:txt_pb; 层级=23
50,亚波伦,hide,Abaddon_default,,,只可惜结局恐怕不会如你所预料的那般发展，我的徒弟。,,,,"charfadein(L,1)",源类型=type:txt_Abaddon; 层级=24
51,旁白,hide,Abaddon_default,,,说完，他语气中的阴冷的寒意稍纵即逝，取而代之的是捏到软柿子后的从容和慵懒。他又恢复了最初那副阴谋家和谈判家的状态，把视线转向了两名还沉浸在真相余韵中的刚刚‘失业’的前FBI探员。,,,,,源类型=type:txt_pb; 层级=25
52,亚波伦,hide,Abaddon_default,,,来做个交易吧，亚当。选择让我活下来，我便会大方地将你，还有梅森过去的被纳丁达克夺走的记忆完完整整地交还给你们。,,,,,源类型=type:txt_Abaddon; 层级=26
53,亚波伦,hide,Abaddon_default,,,不仅如此，我还能带着你们找到盖曼真正的意识核心，拿到盖亚之心。比起旁边那个早就被榨干价值的，甚至可能都不是你们兄弟的男人，这个价格应该足够诱人了吧？,,,,,源类型=type:txt_Abaddon; 层级=27
54,你,hide,Abaddon_default,,,！,,,,"charfadeout(L,1)",源类型=type:txt_You; 层级=28
55,旁白,hide,,,,你心中一惊，之前所有的真相——无论是FBI的虚假身份，还是眼下所在的虚假梦境，在他那句“甚至可能不是你们兄弟”的杀伤力面前几乎不值一提。,,,,,源类型=type:txt_pb; 层级=29
56,旁白,hide,,,,是啊，如果记忆是能被伪造的，身份是能被植入的，那么你们三人这些年来共同经历的点点滴滴，又是否可能只是造梦设备编织出来的虚假幻梦？是建立在空中楼阁上的，被安排好的剧本。,,,,,源类型=type:txt_pb; 层级=30
57,旁白,hide,,,,你下意识偏过头看向站在不远处的大卫，两人的目光在半空中撞在一起，似乎都在重新审视着这份兄弟情谊，在褪去记忆的面纱后究竟还剩下几分真实。,,,,,源类型=type:txt_pb; 层级=31
59,旁白,hide,,,,但最终，他还是选择站了出来，如同他以往在“任务”中一直做的那样——无论这些记忆是真是假，一个人炙热的灵魂底色都不会因此而真正发生改变。,,,,,源类型=type:txt_pb; 层级=32
