ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
3,旁白,hide,,,,项目代号：圣徒计划（Project Sanctus）,,,,,"源类型=type:txt_pb; 层级=1; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""相信亚波伦"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
4,旁白,hide,,,,项目目标：利用“造梦者”系统的神经适配技术，通过意识编码与梦境干预，将人类中枢神经系统改造为可植入军事设备的生物智控芯片。 ,,,,,源类型=type:txt_pb; 层级=2
5,旁白,hide,,,,预期成果：单机突破防空系统、精准斩首行动、无人武器系统的意识化协同作战。,,,,,源类型=type:txt_pb; 层级=3
6,旁白,hide,,,,核心优势：在AI产业全面禁止军用化的时代，作为强人工智能在复杂战场中的替代品，将人类直觉、判断力与应激反应直接嵌入武器系统，实现“人与武器的一体化”。,,,,,源类型=type:txt_pb; 层级=4
7,旁白,hide,,,,授权人：雷文.克莱蒙斯,,,,,源类型=type:txt_pb; 层级=5
8,旁白,hide,,,,你强压下心中的不适，继续往下翻阅。页面中段有一段被红色高亮标注的小字，像是有人在上面反复权衡过：,,,,,源类型=type:txt_pb; 层级=6
9,旁白,hide,,,,伦理风险评估：该计划涉及对活体人类中枢神经系统的不可逆改造，实验对象将被永久性剥夺独立意识与人格完整性。根据现行联邦法律及国际人道主义公约，该行为已构成“反人类罪”的实质性要件。 ,,,,,源类型=type:txt_pb; 层级=7
10,旁白,hide,,,,一段颇有自知之明的评述，却只占通篇不到10%的篇幅，显然多是用于提醒计划的漏洞而非制止其推行。,,,,,源类型=type:txt_pb; 层级=8
11,旁白,hide,,,,果不其然，没过几行，下方的文字就详细交代了规避伦理风险的具体操作方案： ,,,,,源类型=type:txt_pb; 层级=9
12,旁白,hide,,,,1. 将实验对象限定于“社会边缘群体”——包括但不限于：无亲属认领的精神病患者、被判处终身监禁的死刑犯、无固定居所的流浪人员。,,,,,源类型=type:txt_pb; 层级=10
13,旁白,hide,,,,2. 通过“医疗合作”名义，以“神经康复治疗”为由，对实验对象进行合法化收治，避免引起外部监管机构的注意。,,,,,源类型=type:txt_pb; 层级=11
14,旁白,hide,,,,3. 所有手术及训练记录，均以“科研数据”名义归档，不纳入常规医疗档案系统。,,,,,源类型=type:txt_pb; 层级=12
15,克拉克,hide,Clark_default,,,他们在挑人……,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=13
16,旁白,hide,Clark_default,,,克拉克紧咬牙关，双眼在这一行行轻描淡写的批注上瞪得像只铜铃。,,,,,源类型=type:txt_pb; 层级=14
17,克拉克,hide,Clark_default,,,就像在牧场里挑选带崽的牲口。,,,,,源类型=type:txt_Clark; 层级=15
18,旁白,hide,Clark_default,,,你继续往下翻。下一页是一段视频文件的播放界面，文件名写着：,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=16
19,旁白,hide,,,,《克莱蒙斯上校·纳丁达克公司主管·第三次磋商纪要》,,,,"bgfade(sntzm_final(1)_18,1)",源类型=type:txt_pb; 层级=17
20,旁白,hide,,,,时间戳显示：三年前。,,,,,源类型=type:txt_pb; 层级=18
21,旁白,hide,,,,你点开播放键。画面先是几秒钟的黑色，然后一道暖黄的光线亮起来，照亮了一张会议桌。桌子的一侧坐着一个穿军装的男人，肩章上缀着银色的鹰徽。,,,,playsfx(Kata)&memoryon(),源类型=type:txt_pb; 层级=19
22,旁白,hide,,,,你见过他，在追逐杰森时，脑海中浮现的幻觉里。,,,,"bgfade(sntzm_final(1)_21,1)",源类型=type:txt_pb; 层级=20
23,旁白,hide,,,,桌子对面坐着一个穿深灰色西装的中年男人，领带系得很紧，脸上挂着一种熟练的、商业化的微笑。,,,,,源类型=type:txt_pb; 层级=21
24,旁白,hide,,,,索菲亚不知何时已经走近了，站在你斜后方。你能感觉到她的呼吸变得很轻，像是怕惊动什么，却又按捺不住对真相的好奇。,,,,,源类型=type:txt_pb; 层级=22
25,克莱蒙斯上校,hide,Clemons_default,,,……所以，你们想让我相信，那个老是做噩梦的疯子医生，用他那套‘用电线把脑子串起来’的玩具，能解决我们与人工智能产业的合作僵局？,,,,"charfadein(L,1)",源类型=type:txt_Clemons; 层级=23
26,主管,hide,Clemons_default,,,不是‘解决僵局’，上校。是彻底绕开它。,,,,"charfadeout(L,1)",源类型=type:txt_ZG; 层级=24
27,旁白,hide,,,,他的语气平缓，仿佛在向一个老朋友解释一道并不复杂的算术题。,,,,,源类型=type:txt_pb; 层级=25
28,主管,hide,,,,您说得没错，在过去几年里，国内几乎所有的AI公司都出于所谓‘伦理顾虑’——或者说得直白一些，出于不愿被舆论盯上的怯懦——拒绝将强人工智能技术应用于军事领域。,,,,,源类型=type:txt_ZG; 层级=26
29,旁白,hide,,,,他停顿了一瞬，好让这句话在空气中多停留一会儿，看看对方会作何回应。,,,,,源类型=type:txt_pb; 层级=27
30,克莱蒙斯上校,hide,Clemons_default,,,哼，那无非是一群古板的技术理想主义者自以为是的天真罢了。只要渠道足够隐蔽，他们可以有无数种方法和我们在暗中取得合作。,,,,"charfadein(L,1)",源类型=type:txt_Clemons; 层级=28
31,克莱蒙斯上校,hide,Clemons_default,,,托这群蠢货的福，上面把相当一部分引发资金都投入到了弱人工智能的领域，但那种半吊子玩具只会被动地接收指令，一旦操纵几架无人机或是战术导弹在战场上飞起来……那笨拙的模样简直就像……,,,,,源类型=type:txt_Clemons; 层级=29
