ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,你的心脏狂跳着，大脑飞速权衡着利弊——杰森确实参与了绑架，而且从他知晓的信息来看，他很可能还做过更多。哪怕他只是被教唆的未成年人，开枪打他的肩膀也算不上滥杀无辜。,,leberch-suspense,false,"bgfade(sntzm_clark5_38,1)",源类型=type:txt_pb; 层级=0
2,旁白,hide,,,,况且大卫的命就握在对方手里，稍有差池，就会失去这位出生入死多年的同伴。对一个素不相识，且刚才袭击过你们的人开枪，只将其打伤就能换来同伴的自由，怎么看都是一笔划算的买卖。,,,,,源类型=type:txt_pb; 层级=1
3,旁白,hide,,,,你想当一个好人，但......不是一个圣母。尤其是在这种生死攸关的时刻，连弄脏自己双手的勇气都没有的话，那大卫他......,,,,,源类型=type:txt_pb; 层级=2
4,你,hide,,,,可恶！,,,,,源类型=type:txt_You; 层级=3
5,旁白,hide,,,,你咬了咬牙，攥紧冰凉的枪柄，把枪口缓缓对准了缩在墙角发抖的杰森。克拉克惊了一下，但没有立刻上前阻止。,,,,,源类型=type:txt_pb; 层级=4
6,旁白,hide,,,,只因他一直都相信着这位正直可靠的前辈，无论面对怎样的逼迫或诱惑，最终都会做出那个正确的选择。,,,,,源类型=type:txt_pb; 层级=5
7,旁白,hide,,,,你一步步朝男孩走去，一只鞋子踩在他因束缚而显著绷紧的大腿，既是为了防止他完全躲开，又怕在混乱中打中别的更糟糕的部位。,,,,,源类型=type:txt_pb; 层级=6
8,旁白,hide,,,,杰森的眼窝湿漉漉的，惊恐与求生的渴望掺杂在一起，散发出一种苦涩的药物气息，让你不由得最后一次对他心生怜悯。那些疯狂的行为，有多少是出于药物影响，又有多少是基于他本人的意志呢？,,,,,源类型=type:txt_pb; 层级=7
9,旁白,hide,,,,现在，你的枪口已经像一把达摩克里斯之剑般悬在他头顶，是清算罪过......还是恪守底线，一切的一切都由你来决定。,,,,,源类型=type:txt_pb; 层级=8
10,旁白,hide,,,,,,,,choice(朝他的肩膀开枪|jump(11))&choice(打在他肩旁的死角|jump(12)),源类型=type:selectBC; 层级=9
11,旁白,hide,,,,朝他的肩膀开枪,,,,,源类型=type:txt_pb; 层级=10; 选项/备注=一了百了结束这场折磨
13,旁白,hide,,,,不，你狠心压下这些多余的情绪，不知道、不去看、不去想......这才是此时最该做的事请，为了大卫......也为了他自己。,,suspence,,,源类型=type:txt_pb; 层级=11; tag=开枪
33,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=12
14,旁白,hide,,,,“砰”！,,,,"shake(screen,0.5,5)","源类型=type:txt_pb; 层级=13; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问大卫"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
15,旁白,hide,,,,枪声震得铁栏杆嗡嗡发颤，子弹带着手术刀的精准钻进了杰森的肩膀，干净、利落，不留情面。,,,,"bgfade(sntzm_fourBranch1_15,1)",源类型=type:txt_pb; 层级=14
16,旁白,hide,,,,杰森闷哼一声，身子疼到从地上蜷起，连哭嚎的力气都被这一枪抽走，只留下一句虚弱的咒骂伴随着身体的抽搐从喉咙里艰难挤出。,,,,,源类型=type:txt_pb; 层级=15
17,网瘾学徒,hide,wy_hurt,,,你......你这个混蛋......,,,,"bgfade(sntzm_clark5_38,1)&charfadein(L,1)",源类型=type:txt_Wyxt; 层级=16
18,？？？,hide,wy_hurt,,,骂得好，杰森。我早就说过了......这些大人都是口是心非的，一旦真的涉及切身利益，什么正义、原则......都只是随时可以舍弃的面具而已。,,,,"charfadeout(L,1)",源类型=type:txt_Un; 层级=17
19,旁白,hide,,,,这种倒果为因的魔鬼说辞，让你心中既愤怒又羞愧，你试着蹲下来给这个承受了无妄之灾的孩子进行一些简单的包扎，得到的却是他疯了似的挣扎和抵抗。,,,,,源类型=type:txt_pb; 层级=18
20,网瘾学徒,hide,wy_hurt,,,别碰我......你这个垃圾！,,,,"charfadein(L,1)",源类型=type:txt_Wyxt; 层级=19
21,旁白,hide,wy_hurt,,,他像头被击伤的幼狮般怒吼着，被你射穿的肩颈处不断涌出新的鲜血，就连一旁看不下去的克拉克也无法接近分毫。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=20
22,？？？,hide,,,,对了，杰森。你可知道他们来这里是为了什么吗？他们是来夺取盖亚之心的。而我早就和你说过，一切觊觎盖亚之心的人，无论他们是谁......,,,,,源类型=type:txt_Un; 层级=21
23,网瘾学徒,hide,wy_hurt,,,都是那群家伙的同伙！,,,,"charfadein(L,1)",源类型=type:txt_Wyxt; 层级=22
24,旁白,hide,wy_hurt,,,杰森几乎下意识地接上了他的话，他的身体在那一刻绷得极紧，那是过去的创伤被唤起后的应激反应——,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=23
25,旁白,hide,,,,他身上的每一道伤口，每一块淤青都清晰记得，是谁带来了这些痛苦。而现在，这些人又以新的形象出现在了他的面前，试图再次欺骗，并且已经伤害了他。,,,,,源类型=type:txt_pb; 层级=24
26,网瘾学徒,hide,wy_hurt,,,我果然不该相信你们！,,,,"charfadein(L,1)",源类型=type:txt_Wyxt; 层级=25
27,网瘾学徒,hide,wy_hurt,,,之前是冒充警察，现在是FBI......接下来又是什么？！,,,,,源类型=type:txt_Wyxt; 层级=26
28,旁白,hide,wy_hurt,,,他目眦欲裂地瞪视着你们，伤口迸裂溅出的血珠沾了半张脸，整个人都陷入了被恐惧和恨意裹挟的疯狂，全无之前的顺从和配合。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=27
29,克拉克,hide,Clark_scared,,,等等！杰森，我们甚至都不知道盖亚之心是什么。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=28
30,？？？,hide,Clark_scared,,,他们当然不知道，就像那些曾经蹂躏过你的教官一样，根本不在乎你们是谁。,,,,"charfadeout(L,1)",源类型=type:txt_Un; 层级=29
31,旁白,hide,,,,男人的声音毫不客气地打断了克拉克的解释，期间还混杂着大卫要求他闭嘴的怒骂声，但这在杰森眼中却俨然成为了你们气急败坏地掩盖真相的证明。,,,,,源类型=type:txt_pb; 层级=30
32,旁白,hide,,,,正如过去折磨过他们的网戒机构，每一次家长探视，都会想方设法把他们的嘴捂得严严实实。,,,,,源类型=type:txt_pb; 层级=31
35,？？？,hide,,,,他们只会打着服从命令的幌子，将一切责任都推给上级，然后心安理得地，把你利用、榨取，直至遍体鳞伤后，再如垃圾般丢弃。,,,,,源类型=type:txt_Un; 层级=32
36,旁白,hide,,,,他的话语像根烧红的铲子，一下下凿在杰森千疮百孔的心里，你感觉他似乎恢复了你们初遇时的模样——充满了对所有成年人的不信任与抵触，每一道伤口里都刻着被反复摧残后留下的恨意。,,,,,源类型=type:txt_pb; 层级=33
37,？？？,hide,,,,好了......好警察和坏警察的游戏也进行的差不多了，来谈谈咱们的交易吧亚当。就像我之前说的......,,,,,源类型=type:txt_Un; 层级=34
38,旁白,hide,,,,一阵“哐当“的金属碰撞声响起，束缚着大卫的镣铐似乎被人为解开了。你能听到他在重获自由后迅速整理衣服时发出的布料摩擦声。,,stop,,,源类型=type:txt_pb; 层级=35
39,旁白,hide,,,,你很确信那个神秘人已经离开了大卫的身边，否则以他的脾性，一定会忍不住将那家伙狠狠地暴揍一顿。,,,,,源类型=type:txt_pb; 层级=36
40,？？？,hide,,,,我说话算话，你们的朋友现在已经获得了自由，不过要麻烦他自己从东边的安全通道下来，我可不会给他安排什么向导，毕竟我们不久前刚发生过一些不愉快。,,,,,源类型=type:txt_Un; 层级=37
41,克拉克,hide,Clark_angry,,,让我们听到他的声音，确认他平安无事，否则我们一个字都不会相信。,,leberch-horror-night,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=38
42,旁白,hide,Clark_angry,,,克拉克的声音冷得像结了冰，握着你配枪的手指握紧又松开，仿佛在掐着它的脖子，索要那份以道德为代价的沉重的报酬。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=39
43,？？？,hide,,,,稍安勿躁，我的朋友。只要你们乖乖地沿着楼梯往上走，我保证你们很快就会相遇。,,,,,源类型=type:txt_Un; 层级=40
44,旁白,hide,,,,说完，广播里就彻底没了声响，杰森粗重混乱的喘气声在空旷的楼道里反复回荡。,,,,,源类型=type:txt_pb; 层级=41
45,旁白,hide,,,,克拉克看向你，语气里带着难掩的复杂，他清楚你这一枪是为了挽救大卫的生命，但道德与法律的重压，却始终像块巨石不断蹂躏着你内心深处名为良知的柔软角落。,,,,,源类型=type:txt_pb; 层级=42
46,旁白,hide,,,,然而，正当你们双双沉浸在这五味杂陈的心绪中时，那个被你洞穿了肩膀的可怜的“牺牲品”却在身后发出了极轻的抖动声。,,,,"loadScript(sntzm_ss, 3)",源类型=type:txt_pb; 层级=43; gotomainline=收束
34,旁白,hide,,,,“砰”！,,,,"shake(screen,0.5,5)","源类型=type:txt_pb; 层级=13; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问艾米丽"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
47,旁白,hide,,,,一声刺耳的枪声在寂静的空气中炸响，随之而来的是身体被一股巨力强行撞开的，粗暴的冲击。,,,,,源类型=type:txt_pb; 层级=14
48,旁白,hide,,,,这不是你人生中首次体验这种感觉——在那个叫做“湘雅湖”的黑帮园区，克拉克也是以同样的力道撞开了你的身体。,,,,"bgfade(sntzm_fourBranch1_48,1)",源类型=type:txt_pb; 层级=15
49,旁白,hide,,,,如果说上一次是为了从敌人的枪口下拯救你的性命，那么这一次则是试图在你自己的枪口前保护你的良心。只见他以迅雷不及掩耳之势夺过你手中的枪，拆下弹夹扔在地上。,,,,,源类型=type:txt_pb; 层级=16
50,旁白,hide,,,,湛蓝的眼睛里满是不容置喙的坚定，丝毫没有因为违抗你的决定而有半分动摇。,,,,,源类型=type:txt_pb; 层级=17
51,克拉克,hide,Clark_default,,,你越职了，亚当。,,,,"bgfade(sntzm_clark5_38,1)&charfadein(L,1)",源类型=type:txt_Clark; 层级=18
52,克拉克,hide,Clark_default,,,根据联邦宪法第18章第242条，“执法人员未经授权，擅自伤害嫌疑人”的行为，将被视作重大违纪。,,,,,源类型=type:txt_Clark; 层级=19
53,旁白,hide,Clark_default,,,他的声音很冷，带着基于他死脑筋性格的一如既往的古板，以及一丝难以察觉的，对你的失望。你感觉自己就像个犯了错的孩子，茫然地站在原地。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=20
54,旁白,hide,,,,直到地上的杰森猛踹了一脚你已经有些麻木的大腿，这才让你从这短暂的失神中惊醒过来。,,,,,源类型=type:txt_pb; 层级=21
55,你,hide,,,,我......,,,,,源类型=type:txt_You; 层级=22
56,旁白,hide,,,,你转头望向克拉克，试图从他湛蓝的眸子里寻得哪怕一点点名为理解的情绪。,,,,,源类型=type:txt_pb; 层级=23
57,你,hide,,,,我没有选择......我不能让大卫......,,,,,源类型=type:txt_You; 层级=24
58,大卫,hide,,,,不...... ,,,,,源类型=type:txt_David; 层级=25
59,旁白,hide,,,,你听见广播中传来他声嘶力竭的吼叫。,,,,,源类型=type:txt_pb; 层级=26
60,大卫,hide,,,,我们不能向恐怖分子妥协，这家伙......就是为了把我们拉到和他同样肮脏的泥潭里，才逼迫你这么做的。,,,,,源类型=type:txt_David; 层级=27
61,旁白,hide,,,,说完，他的声音戛然而止，取而代之的是神秘人无情的宣判。,,,,,源类型=type:txt_pb; 层级=28
62,？？？,hide,,,,Well，好吧。大卫......你和你的朋友成功耗尽了我最后的耐心。我想你说得对，如果要让一群道貌岸然的警察低头，最好的方式，就是让他们付出一点血的代价。,,,,,源类型=type:txt_Un; 层级=29
63,旁白,hide,,,,只听一声沉闷的枪响透过墙壁传来，你的心脏跟着狠狠一缩，那声音几乎要撞碎你的肋骨。你赶忙要求他住手，试图挽留你们之间最后一丝谈判的余地。,,stop,,,源类型=type:txt_pb; 层级=30
64,旁白,hide,,,,然而这一次，除了走廊内和克拉克沉重的呼吸声外，便什么也没有。,,,,,源类型=type:txt_pb; 层级=31
65,克拉克,hide,Clark_angry,,,大卫！回答我！大卫！,,litesaturation-horror,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=32
66,旁白,hide,Clark_angry,,,克拉克口中不断叫着大卫的名字，不管不顾地扑到那只黑色的音响旁，攥着它的金属外壳狠狠摇晃，可无论他怎么喊，那块冰冷的金属后都再也没有传出大卫的声音。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=33
67,旁白,hide,,,,无助的呐喊仿佛海面上一股股绝望的浪潮，瞬间灌满了整个走廊。你脚一软，扶住冰冷的墙壁才勉强站稳，方才所有的权衡和决心在这一刻都在冰冷的现实面前被彻底击碎。,,,,,源类型=type:txt_pb; 层级=34
68,旁白,hide,,,,你不禁在心中这样询问自己——如果大卫真的因为你们坚守底线而死，他那兼具正义和情义的灵魂，是会为此感到欣慰，还是失望？,,,,,源类型=type:txt_pb; 层级=35
69,旁白,hide,,,,至少对选择开枪的你而言，就算他因此获救，也会把你骂得狗血淋头吧。,,stop,,"loadScript(sntzm_ss, 2)",源类型=type:txt_pb; 层级=36; gotomainline=收束
12,旁白,hide,,,,打在他肩旁的死角,,,,,源类型=type:txt_pb; 层级=10; 选项/备注=赌他看不到这个小动作
70,旁白,hide,,,,“砰!”,,,,"shake(screen,0.5,5)&loadScript(sntzm_fourBranch2, 2)",源类型=type:txt_pb; 层级=11; tag=不开枪; gotomainline=四重分支（其二）_2
