ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,二层的楼道很长，逼仄的走廊将你们的影子压成窄窄的一条，拖在积灰的地板上，像两只在试管中穿行的蝌蚪。,,,false,"bgfade(sntzm_david313-315(1)_1,1)",源类型=type:txt_pb; 层级=0
2,旁白,hide,,,,这里的烧毁程度似乎比一楼更为严重，墙皮一块块向外翻起，露出底下早已发黑发潮的墙体，隐约还能看见里面嵌着的一丝早已干涸的深褐色痕迹。,,,,,源类型=type:txt_pb; 层级=1
3,旁白,hide,,,,两侧的病房门大多敞着，有的门板歪歪扭扭地挂在合页上，被手电光迅速扫过，仿佛在翻阅一封写满惨痛过往的旧信。,,,,,源类型=type:txt_pb; 层级=2
4,旁白,hide,,,,周围没有克拉克的影子，谢天谢地也没有其他活物的。直到你们追逐着光束的视野落到一片新鲜的血迹上，这种自欺欺人的安全感才终于跌回到它应有的水准。,,,,,源类型=type:txt_pb; 层级=3
5,旁白,hide,,,,血迹在黯淡的光线中呈现出暗红的色泽，朝着走廊的尽头一路延伸。大卫俯下身蘸起几滴，其黏稠程度证明它是在不久前留下的。,,,,,源类型=type:txt_pb; 层级=4
6,旁白,hide,,,,如果是寻常的人类血液，在未经氧化的情况下色泽往往不会如此暗沉。但倘若是之前那个怪物留下的话......你摸出身上的那把手术刀，放在灯光下一对比，二者的颜色果然出奇一致。,,,,,源类型=type:txt_pb; 层级=5
7,你,hide,,,,它还没走远，应该就在这附近的某处埋伏我们。,,,,,源类型=type:txt_You; 层级=6
8,大卫,hide,David_bandage,,,真是阴魂不散，和那个多管闲事的家伙一样。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=7
9,旁白,hide,David_bandage,,,你朝他的方向探了一眼，一时不知他口中多管闲事的家伙意指何人，只当是过去的琐事没有多问。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=8
10,你,hide,,,,总之不要过度依赖枪械，子弹对它来说起不到什么大的作用。,,,,,源类型=type:txt_You; 层级=9
11,大卫,hide,David_bandage,,,放心，用不着你提醒。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=10
12,旁白,hide,David_bandage,,,只见他歪嘴一笑，反手从腰包里掏出两把和你同一个款式的手术刀。看来早在发现怪物心理弱点的那一刻起，这名经验丰富的特工就已经提前收集了仓库中的部分存货。,,,,,源类型=type:txt_pb; 层级=11
13,大卫,hide,David_bandage,,,好用的东西就要多用，这是基本常识。,,,,,源类型=type:txt_David; 层级=12
14,旁白,hide,David_bandage,,,你点点头，将自己手中的那把握紧，转头望向走廊深处。这一层还剩下4个房间没有检查，从中可能找到克拉克的踪迹，更有可能再度遭遇那头凶险的怪物。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=13
15,旁白,hide,,,,但只要有百分之一的可能救出那位年轻正直的警员，你们就没有理由放弃继续向前探索。,,,,,源类型=type:txt_pb; 层级=14
16,旁白,hide,,,,随着两束强光劈开前方的黑影，走廊尽头的最后四间病房也陆续在你们眼前展开——焦绿的金属门牌上依次标有B3-12、B3-13、B3-14、B3-15的四个编号，最后一间门牌几乎被烧得彻底变形，只剩下一个模,,,,,源类型=type:txt_pb; 层级=15
17,旁白,hide,,,,你扫了扫地面上的血痕，只见它在走廊的中央呈现出一个十分蹊跷的分叉，一半延伸向标着B3-13的房门，另一半却以脚印的形式歪歪扭扭地拐向了最尽头的B3-15。,,,,,源类型=type:txt_pb; 层级=16
18,旁白,hide,,,,如同一首没能写完的咏叹调，悬在这弥漫着腐朽气息的空气里，没人知道它真正流向了哪一扇虚掩的门。,,,,,源类型=type:txt_pb; 层级=17
23,旁白,hide,,,,你决定先按照顺序，从靠近内侧的病房开始探索，以免过度深入，被怪物从后方包抄。,,,,"bgfade(sntzm_david313-315(1)_23,1)",源类型=type:txt_pb; 层级=21
24,旁白,hide,,,,只需一个前进的手势，大卫便立刻心领神会，侧身贴着墙根慢慢挪到B3-13号的门边，而你则紧随其后，将手电打向楼道深处，防止它从另一个房间里窜出来，打你们一个措手不及。,,,,,源类型=type:txt_pb; 层级=22
25,旁白,hide,,,,门板没有完全关死，留着一道半指宽的缝隙，里面黑得像一块浓稠的墨，直到手电光射入，这才缓缓勾勒出房间内萧条的轮廓。,,,,,源类型=type:txt_pb; 层级=23
26,旁白,hide,,,,没有预想中扑出来的怪物，只有积灰的病床歪歪扭扭地立在那里，看上去就和楼下的那些病房没什么不同。,,,,"bgfade(sntzm_david313-315(1)_26,1)",源类型=type:txt_pb; 层级=24
27,旁白,hide,,,,然而，当一股冷风迎面浇在你们紧绷的面门上时，那扇门洞大开的窗户还是成功地吸引了你们的目光。,,,,,源类型=type:txt_pb; 层级=25
28,旁白,hide,,,,不同于其他病房被烧至氧化，却依旧健在的窗框，此处的护栏早已被人拆下，结合周围还残留着的几道新鲜血迹，不难判断那怪物不久前过这里，甚至有可能还在这附近。,,,,,源类型=type:txt_pb; 层级=26
29,旁白,hide,,,,你握紧手术刀缓缓走近，目光顺着血迹一路向前，最终停在了病床底下积着的一团布满焦痕的布料上。这很明显是一件病服，从火灾的严重程度来看应该不是一开始就留在这里的。,,,,,源类型=type:txt_pb; 层级=27
30,旁白,hide,,,,布料边角还沾着一片尚未完全干涸的暗红色污渍，和走廊里的血迹对得上。你怀疑这可能是个陷阱，但大卫却直接弯腰探了进去，指尖捏着布料边缘轻轻一扯，就把那团东西从床底拖了出来。,,,,,源类型=type:txt_pb; 层级=28
31,大卫,hide,David_bandage,,,放心，那怪物没那么聪明，它连话都说不清楚......,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=29
32,旁白,hide,David_bandage,,,话音未落，他的声音戛然而止，捏着布料的手指猛地收紧，仿佛眼睛里扎进了一根锋利的刺，将他死死钉在原地——,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=30
33,你,hide,,,,怎么了？,,,,,源类型=type:txt_You; 层级=31
34,旁白,hide,,,,凑近一瞧，一个数字浮现在了病服的胸口位置——236。,,,,"bgfade(sntzm_david313-315(1)_34,1)",源类型=type:txt_pb; 层级=32
35,你,hide,,,,这个数字......有什么问题吗？,,,,,源类型=type:txt_You; 层级=33
36,旁白,hide,,,,你的视线再次落向窗户，随时提防着可能到来的袭击。但心却早已飘到了那个令大卫失态的编号上，思索着它的深层内涵。,,,,,源类型=type:txt_pb; 层级=34
37,旁白,hide,,,,大卫没有立刻回答你，只是兀自攥紧了手中的衣物，仿佛在撕扯一张写满罪证的卷轴。,,,,,源类型=type:txt_pb; 层级=35
38,大卫,hide,David_bandage,,,那不重要......,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=36
39,大卫,hide,David_bandage,,,相较于我们现在的处境和克拉克的安危而言，这点小事不值一提。,,,,,源类型=type:txt_David; 层级=37
40,旁白,hide,David_bandage,,,他将那块破布往病床上重重一甩，随即别过头望向窗外，那颗圆滚滚的后脑勺正对着你，仿佛在对你说“看，那才是我们现在需要关注的重点。”,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=38
41,旁白,hide,,,,面对大卫的隐瞒，你打算？,,,,,源类型=type:txt_pb; 层级=39
42,旁白,hide,,,,,,,,choice(继续追问|jump(46))&choice(就此作罢|jump(45)),源类型=type:selectBC; 层级=40
43,旁白,hide,,,,继续追问,,,,,源类型=type:txt_pb; 层级=41
46,旁白,hide,,,,你并不打算让这个话题就此作罢，尽管此刻营救克拉克才是此刻的第一要务，但对于这个一切成谜的古怪的医院来说，任何信息都有可能解开谜团的线索。,,,,"bgfade(sntzm_david313-315(1)_46,1)",源类型=type:txt_pb; 层级=42; 选项/备注=现在赶时间要紧
47,旁白,hide,,,,况且，比起聊天的这点儿功夫，像只无头苍蝇般胡乱寻找只会浪费更多的时间。,,,,,源类型=type:txt_pb; 层级=43
48,你,hide,,,,你从刚才开始就很奇怪，大卫。,,,,,源类型=type:txt_You; 层级=44
49,你,hide,,,,从你刚才提到的“多管闲事的家伙”，到看到236号病服后的反应，你好像早就对这所医院里的事情有所了解？,,,,,源类型=type:txt_You; 层级=45
50,旁白,hide,,,,你把声音放的很低，尽可能不让语气显得像是在审问，却也不乏力量，好让他知道你现在是认真的。,,,,,源类型=type:txt_pb; 层级=46
51,你,hide,,,,我们现在是一根绳子上的蚂蚱，大卫。不止是克拉克的事情，就连我们自己都随时处于危险之中。如果你知道些什么，那就不要瞒着我，这是在拿大家的命开玩笑。,,,,,源类型=type:txt_You; 层级=47
52,旁白,hide,,,,你看到大卫的肩膀猛地抖动了一下，仿佛刚从一场幻梦中惊醒。他转过头来看着你，脸上惯有的漫不经心早已经消失，取而代之的却是一副仿佛被月光漂白后的茫然。,,,,,源类型=type:txt_pb; 层级=48
53,大卫,hide,David_bandage,,,如果我知道的话，我早就告诉你了。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=49
54,大卫,hide,David_bandage,,,我不知道怎么和你形容这种感觉，亚当。或许是某件任务、也可能在某个尘封的旧案里，我总感觉自己见过他，那个......怪物。,,,,,源类型=type:txt_David; 层级=50
55,旁白,hide,David_bandage,,,你望着他深邃而疲惫的眸子，试图理解这句话背后的深意，却被他抢先一步解释道。,,,,,源类型=type:txt_pb; 层级=51
