ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,大卫,hide,David_blood,,,刚才那鬼东西，到底是什么来路，差点没把我半条命折腾没？,,alex-morgan-dark-suspense-thriller,false,"charfadein(L,1)&unlockmusic(Music13)",源类型=type:txt_David; 层级=0
2,旁白,hide,David_blood,,,你看了看手中还在滴血的手术刀，视线自那片由你创造的猩红不自觉地飘向墙角断裂的线缆，最终定格在那块还在跳动着导弹雨的屏幕上。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=1
3,旁白,hide,,,,屏幕中央的镜头依旧被无尽炮火锁定，每一次爆炸都让你忍不住想起方才怪物和导弹同步抽搐的模样，就像是在进行......,,,,"bgfade(sntzm_david3_3,1)",源类型=type:txt_pb; 层级=2
4,你,hide,,,,某种训练？,,,,,源类型=type:txt_You; 层级=3
5,大卫,hide,David_blood,,,你这家伙突然间说什么呢？,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=4
6,你,hide,David_blood,,,还记得它是怎么精确闪躲我们射出的子弹的吗？就像刻入基因里的本能一样，那很可能是基于训练的结果。这听起来可能有点玄乎......,,,,"charfadeout(L,1)",源类型=type:txt_You; 层级=5
7,旁白,hide,,,,你指了指那块还不停闪着光的屏幕,,,,,源类型=type:txt_pb; 层级=6
8,你,hide,,,,如果把这满屏的导弹，换成枪射出的子弹呢？,,,,,源类型=type:txt_You; 层级=7
9,你,hide,,,,或许他在我们来到这里之前，就已经在这块屏幕面前挨了无数的枪子儿。久而久之，哪怕真的子弹飞来，他也能像刚才那般，本能地做出闪避动作。,,,,,源类型=type:txt_You; 层级=8
10,旁白,hide,,,,大卫凑近那块屏幕，同时用绷带简单处理着那番搏斗中，被怪物划出的伤口。尽管心中疑虑尚存，但也一时也想不出什么更合理的解释，只能先基于这套假设做出进一步的猜测。,,,,,源类型=type:txt_pb; 层级=9
11,大卫,hide,David_bandage,,,说得倒是轻巧，但那可是躲避子弹。就算游戏里能勉强适应，人类的身体也不可能跟得上那种速度。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=10
12,旁白,hide,David_bandage,,,面对同伴提出的质疑，你打算如何证明自己的观点？,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=11
13,旁白,hide,,,,,,,,choice(从“游戏机”的角度入手|jump(14))&choice(从“手术刀”的角度入手|jump(15)),源类型=type:selectBC; 层级=12
14,旁白,hide,,,,从“游戏机”的角度入手,,,,,源类型=type:txt_pb; 层级=13; 选项/备注=这些黑色线缆有些古怪
16,旁白,hide,,,,那不是游戏，大卫。,,,,,源类型=type:txt_pb; 层级=14
17,旁白,hide,,,,你放下刀，小心翼翼地拾起地上一根冒电的线缆，它的末端连接在不断传出爆炸声的屏幕上，仿佛一头嘶吼的巨兽裸露出的神经末梢。,,,,"bgfade(sntzm_david3_17,1)",源类型=type:txt_pb; 层级=15
18,你,hide,,,,你看这几根线缆，一头连在屏幕上，另一头其实是接在怪物身上的。,,,,,源类型=type:txt_You; 层级=16
19,你,hide,,,,他不是在玩游戏机，是这台游戏机在训练他，把那些完美移动的神经反射模式输入他的身体。直到他能够在实战环境中将其复现出来。,,,,,源类型=type:txt_You; 层级=17
20,大卫,hide,David_bandage,,,就像把人体当成了接收战斗数据的活体硬盘？,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=18
21,旁白,hide,David_bandage,,,仅需一点简单的提示，便足以在大卫的脑海中搭建起一副堪比人间炼狱的图景——,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=19
22,旁白,hide,,,,在这家医院的某些不为人知的隐秘角落，大量的病患被被迫与这些设备连接着，通过电流刺激直面着炮火的洗礼与摧残，每一次失败的闪躲都会感受到被子弹击中般的剧痛。,,,,"bgfade(sntzm_david3_22,1)",源类型=type:txt_pb; 层级=20
23,旁白,hide,,,,日复一日的疼痛早已经刻进了他们的神经里，以至于只要闻到火药的气味，就足以勾起生物最原始的，躲避伤害的本能。,,,,jump(35),源类型=type:txt_pb; 层级=21; gotomainline=35
15,旁白,hide,,,,从“手术刀”的角度入手,,,,,源类型=type:txt_pb; 层级=13; 选项/备注=它对刀的反应不太寻常
25,你,hide,,,,如果它已经脱离了人类的范畴呢？,,,,,源类型=type:txt_You; 层级=14
26,旁白,hide,,,,你将手中那把带血的利刃缓缓举起，刀身在月色的打磨下泛着幽幽寒光——那是经消毒水浸泡过的医用钢材特有的光泽。,,,,"bgfade(sntzm_david3_26,1)",源类型=type:txt_pb; 层级=15
27,你,hide,,,,它在看到这把刀时，显著地朝后退了一大步。,,,,,源类型=type:txt_You; 层级=16
28,你,hide,,,,起初我也以为是因为伤势过重才故意示弱，但它之后闪避子弹的灵活几乎不减从前，而且逃跑地也很果断。比起因受伤进行的战略性撤退，那更像是被什么东西吓到了。,,,,,源类型=type:txt_You; 层级=17
29,旁白,hide,,,,你用刀轻轻戳了自己的衣服，其圆润的弧度甚至不足以在皮衣的布料上留下划痕。,,,,,源类型=type:txt_pb; 层级=18
30,你,hide,,,,若不是我当时用尽全力，这种医用手术刀就连它的皮肤都刺不透，但就是这样一把刀，吓得它像个孩子一样缩在角落，足以说明这种刀曾在它的身上留下过某些深入骨髓的痛苦。,,,,,源类型=type:txt_You; 层级=19
31,大卫,hide,David_bandage,,,你是指......人体改造？,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=20
32,旁白,hide,David_bandage,,,仅需一点简单的提示，大卫的脑海中便飞速构建起一副堪比人间炼狱的图景——,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=21
33,旁白,hide,,,,在这家医院的某些不为人知的隐秘角落，无数的病患被押在手术台上，看着自己的身体被人切开、改造，塞入大大小小的电极和线缆，每一次细微的调整都要用手术刀切开皮肉重新调试。,,,,"bgfade(sntzm_david3_33,1)",源类型=type:txt_pb; 层级=22
34,旁白,hide,,,,日复一日的疼痛早已经刻进了他们的神经里，以至于哪怕只是看到手术刀的寒光，都足以勾起那些生不如死的恐怖回忆。,,,,,源类型=type:txt_pb; 层级=23
35,旁白,hide,,,,你点点头，顺着这个思路往下说。,,,,,源类型=type:txt_pb; 层级=24
36,你,hide,,,,是的，他体内一定被人为植入了某种信号接收装置，通过不间断的神经电刺激，把这套闪避子弹的肌肉记忆硬生生刻进了他的反射弧里。,,,,,源类型=type:txt_You; 层级=25
37,你,hide,,,,那些看似无懈可击的规避动作，实际都是他神经训练与数据预设的物理性延伸。或许这家精神病院里一直在进行着这种非法实验，将一些无人探望的病患改造成像它那样的战斗机器。,,,,,源类型=type:txt_You; 层级=26
38,旁白,hide,,,,大卫望了眼头顶被怪物开出的大洞，上面的血迹已然干枯，但那股香甜的药水味依旧如卡在喉咙里的鱼刺般在密闭的空气中回荡。,,,,"bgfade(sntzm_david3_38,1)",源类型=type:txt_pb; 层级=27
