ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,通往四层的楼道很长，逼仄的走廊将你们的影子压成窄窄的一条，拖在积灰的地板上，像两只在狭长试管中穿行的蝌蚪。,,,false,,源类型=type:txt_pb; 层级=0
2,旁白,hide,,,,你走在前面，把手电筒的亮度调到最低，只留出一圈微弱的光晕照着脚下的路，避免光线提前暴露你们的位置。,,,,,源类型=type:txt_pb; 层级=1
3,旁白,hide,,,,克拉克跟在你身后，受伤的胳膊为了不影响行动只进行了最简单的包扎，每一次伤口的牵动都会让他的呼吸变得格外粗重。,,,,,源类型=type:txt_pb; 层级=2
4,旁白,hide,,,,刚才那场关于原则和人性的拉扯，在你们两人心上都压了一块沉甸甸的石头，没有人开口说多余的话，只有手电的光在斑驳的墙面上来回晃动，照得那些不知道是谁留下的涂鸦忽明忽暗。,,,,,源类型=type:txt_pb; 层级=3
5,旁白,hide,,,,显然，对于这家诡异而阴森的精神病院而言，还有太多见不得光的部分隐匿于你们尚未照亮的阴影之中。但自从听到那声来自广播中的枪响后，大卫的安危和生死早已成为比任何潜藏在暗处的风险或秘密都更能牵动你们的议题。,,,,,源类型=type:txt_pb; 层级=4
6,旁白,hide,,,,“哒哒哒哒”,,,,,源类型=type:txt_pb; 层级=5
7,旁白,hide,,,,在经过三层的路口时，你们的步调明显加快，即便鼻子分明闻到了一股来自某个房间的甜腻腥气，这些早已见怪不怪的异常也不再能成为阻止你们前进的诱因。,,,,,源类型=type:txt_pb; 层级=6
8,旁白,hide,,,,可就在你即将踏出拐向四层的第一步时，身后突然传来了一阵细微的耳语。,,,,,源类型=type:txt_pb; 层级=7
9,旁白,hide,,,,“留下来......”,,,,,源类型=type:txt_pb; 层级=8
10,旁白,hide,,,,那声音细得像根生锈的针，轻轻刮过你的后颈，你浑身的汗毛瞬间竖了起来，猛地旋过身拧亮手电。,,,,,源类型=type:txt_pb; 层级=9
11,旁白,hide,,,,光圈摇曳着扫过空荡荡的走廊墙壁，却未能触及半分人类的轮廓，只有那只白色的飞蛾在手电微弱的光晕里打着旋儿。,,,,,源类型=type:txt_pb; 层级=10
12,旁白,hide,,,,怎么了？,,,,,源类型=type:txt_pb; 层级=11
13,旁白,hide,,,,没等你进一步在这片黑暗中锁定声音的来源，耳边便传来了同伴的轻声关切。醇厚温和的男音在这片冰冷的空气中蒸开一片热雾，越发衬得那声呼唤像某种空穴来风的幻听。,,,,,源类型=type:txt_pb; 层级=12
14,旁白,hide,,,,对于这个小小的异常，你是否打算进行调查？,,,,,源类型=type:txt_pb; 层级=13
15,旁白,hide,,,,,,,,choice(仔细端详飞蛾|jump(18))&choice(这一定有什么古怪|jump(91)),源类型=type:selectBC; 层级=14
16,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=15
18,旁白,hide,,,,你没有立即回话，只是眯起眼睛，仔细端详起那只停在走廊扶手上的微小白影，它的翅膀在静止状态下呈现出病怏怏的灰白，表面的纹理脉络凹凸分明，像一条条被人解剖后泡在营养液里的大脑沟壑。,,,,"bgfade(sntzm_clark3F(2)_18,1)",源类型=type:txt_pb; 层级=16; 选项/备注=这一定有什么古怪; tag=端详飞蛾（克拉克）
19,你,hide,,,,你没听到吗？刚才的声音。,,,,,源类型=type:txt_You; 层级=17
20,旁白,hide,,,,你用眼角的余光向身旁一瞥，目之所及之处依旧是克拉克那张疲惫中掺着一丝茫然的脸。,,,,,源类型=type:txt_pb; 层级=18
21,克拉克,hide,Clark_default,,,什么声音？刚才走得有些急，可能是被脚步声盖过去了吧。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=19
22,旁白,hide,Clark_default,,,他并没有对你的听觉提出怀疑，而是第一时间将感知的差异归因于自己的漏判。这过于正常的反应，反倒让你更加确信了它的确发生过——因为那声音分明不是从外面，而是直接在你脑海内部响起。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=20
23,旁白,hide,,,,就在你因此愣神的瞬间，那只飞蛾像是察觉到了落在它身上的两道目光，啪嗒着翅膀便飞向了三层走廊的一片漆黑的角落。,,,,,源类型=type:txt_pb; 层级=21
24,旁白,hide,,,,你下意识地将手电追了过去，光圈牢牢钉在它缓慢移动的轨迹上，竟意外地在那片斑驳的墙面上映出了几道带血的指纹。,,,,"bgfade(sntzm_clark3F(2)_24,1)",源类型=type:txt_pb; 层级=22
25,旁白,hide,,,,克拉克握在配枪上的手指瞬间收紧，眼神也随之变得更为锋利。,,,,,源类型=type:txt_pb; 层级=23
26,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=24
27,旁白,hide,,,,倘若神秘人当时真的放大卫离开，那这些指纹有没有可能是他在逃生时刻意留下的痕迹。又或者是杰森？他当时也被你一枪射中了肩膀，这些血迹又是否来自他的身体？,,,,,"源类型=type:txt_pb; 层级=25; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""开枪"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问大卫"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
29,旁白,hide,,,,你的脑海中瞬间闪过好几种猜测，而其中关于大卫的部分足以让你暂时放下对四楼的急切。,,,,,源类型=type:txt_pb; 层级=26
31,旁白,hide,,,,跟过去看看？这些痕迹也可能是大卫在逃走时留下的。,,,,jump(33),源类型=type:txt_pb; 层级=27; gotomainline=33
28,旁白,hide,,,,倘若大卫先前被抓走时尚且保留了部分意识，这些指纹或许是他给后来者留下的指路标记？又或者是杰森？他当时和克拉克的缠斗时似乎也留下过一些伤口。,,,,,"源类型=type:txt_pb; 层级=25; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""不开枪"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
30,旁白,hide,,,,你的脑海中瞬间闪过好几种猜测，而其中关于大卫的部分足以让你暂时放下对四楼的急切。,,,,,源类型=type:txt_pb; 层级=26
32,旁白,hide,,,,跟过去看看？这些痕迹也可能是大卫在被拖走时留下的。,,,,,源类型=type:txt_pb; 层级=27
33,旁白,hide,,,,克拉克皱紧眉头，目光在你和那几道猩红的指印间游移了一瞬。片刻后，他微微颔首，压低声音道。,,,,,源类型=type:txt_pb; 层级=28
34,旁白,hide,,,,确实不能忽视任何线索，但动作要快，这里并不安全。,,,,,源类型=type:txt_pb; 层级=29
35,旁白,hide,,,,说完，他率先走下楼梯，循着飞蛾在空气中留下的淡白粉尘，一步一步往那片漆黑的角落挪去。,,,,,源类型=type:txt_pb; 层级=30
36,旁白,hide,,,,拐过转角，一道半掩的铁门映入眼帘，相框里的医生的头像已剥落大半，只剩下一行写着“阿门努斯”的性氏歪歪扭扭地横在门牌的一角，而姓名的部分则被那只悬停在半空的灰白色飞蛾刚好遮住。,,,,"bgfade(sntzm_clark3F(2)_36,1)",源类型=type:txt_pb; 层级=31
37,旁白,hide,,,,“B4-03”,,,,,源类型=type:txt_pb; 层级=32
38,旁白,hide,,,,为什么三层的房间会使用4开头的编号？先前在一层看到的B2-07和B2-15号房也是如此。所有楼层的房间编号都比层数多了1个数字，到底是设计时刻意为之，还是有什么深层次的暗示？,,,,,源类型=type:txt_pb; 层级=33
39,旁白,hide,,,,没等你想清楚这个问题的答案，克拉克便冲你做了个保持隐蔽的手势，另一只手缓缓拔出腰后的配枪，枪管贴着冰冷的墙面一点点探了进去，然后将门一把拨开。,,,,,源类型=type:txt_pb; 层级=34
40,旁白,hide,,,,比眼前的画面先一步侵入感官的，是一股纸浆腐烂后散发出的潮湿霉味，混杂着少量福尔马林的刺鼻气息，呛得你忍不住捂住了鼻子。手电光圈扫过不大的房间，照出墙面上被大火灼烧后的焦黑斑痕。,,,,"bgfade(sntzm_clark3F(2)_40,1)",源类型=type:txt_pb; 层级=35
41,旁白,hide,,,,散落一地的实验记录纸像是被人洗劫过似得，如雪花般洒得纷纷扬扬。你捡起几张实验材料放在电筒下阅读，除开大片看不懂的参数和复杂的专业术语外，一个名词死死攥住了你的眼球——造梦设备。,,,,,源类型=type:txt_pb; 层级=36
42,旁白,hide,,,,散落一地的实验记录纸像是被人洗劫过似得，如雪花般洒得纷纷扬扬。你捡起几张实验材料放在电筒下阅读，除开大片看不懂的参数和复杂的专业术语外，一个名词死死攥住了你的眼球——造梦设备。,,,,"bgfade(sntzm_clark3F(2)_42,1)",源类型=type:txt_pb; 层级=37
43,旁白,hide,,,,泛黄的纸页上，这个名词被人用红笔反复圈画，即便是不识字的文盲也很难不从中注意到这个显眼的词汇。,,,,,源类型=type:txt_pb; 层级=38
44,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=39
45,旁白,hide,,,,还记得一个小时前，你们曾在楼底下那条挂满医生大头照的走廊上见到过它的发明者，如果这里当真是那位“盖曼.阿门努斯”的办公室，这些资料会出现在这里也就说得通了。,,,,"bgfade(sntzm_clark3F(2)_40,1)","源类型=type:txt_pb; 层级=40; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""飞蛾线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
50,旁白,hide,,,,正当你打算将这几页报告打包收集起来之际，克拉克突然开口，那双湛蓝的瞳孔死死聚焦于地上散落的纸张，似乎从中察觉到了某些猫腻。,,,,,源类型=type:txt_pb; 层级=42
51,克拉克,hide,Clark_default,,,有一个疑点。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=43
52,克拉克,hide,Clark_default,,,为什么整间办公室烧得墙面都变了色，这些纸却还基本保留着原有的完整性。按常理来说，作为易燃物的纸张应该是最先烧成灰烬的，怎么会偏偏留下了这些和造梦实验相关的记录？,,,,,源类型=type:txt_Clark; 层级=44
53,旁白,hide,Clark_default,,,你心头一凛，握着纸页的手指瞬间收紧。指腹在粗粝的纸面上有意识地摩擦了几下，试着通过上面的质地来判断纸张的年限。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=45
54,你,hide,,,,纸的触感比较生硬，摸起来不像新打印的。可能当时被锁在了保险柜里？,,,,,源类型=type:txt_You; 层级=46
55,克拉克,hide,Clark_default,,,如果你的判断准确，就说明有人在火灾后把它们从里面翻了出来。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=47
56,旁白,hide,Clark_default,,,他重新将枪举至与肩齐高，时刻警惕着门外的动静。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=48
57,你,hide,,,,你认为会是他吗？那个绑走大卫的神秘人。,,,,,源类型=type:txt_You; 层级=49
58,克拉克,hide,Clark_default,,,恐怕八九不离十。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=50
59,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=51
60,旁白,hide,Clark_default,,,耳边再度飘过关于这个人的猜测时，克拉克极不情愿地咬了咬牙，语气因不久前的那声枪响染上了一丝颤抖的怒意。,,,,jump(61),"源类型=type:txt_pb; 层级=52; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""不开枪"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""问艾米丽"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=61"
61,克拉克,hide,Clark_default,,,结合杰森透露的透露的信息，我推测他的身份应该是曾经在这里工作的一名医生。,,,,,源类型=type:txt_Clark; 层级=52
62,克拉克,hide,Clark_default,,,可能是因为一些执念，或是别的某种原因，总之他现在手握至少一个被他控制的精神病人，还有那些资......,,,,,源类型=type:txt_Clark; 层级=53
63,旁白,hide,Clark_default,,,等等......就连克拉克自己也意识到了什么不对劲的地方，假如神秘人真的在某种程度上掌握了这些资料，甚至是造梦技术本身，那他有没有可能正是通过造梦设备给那些病人植入了虚假记忆？,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=54
64,你,hide,,,,你想说他有可能靠造梦设备控制了那些病人对吗？,,,,,源类型=type:txt_You; 层级=55
65,旁白,hide,,,,克拉克点点头，活生生的案例不久前才和他们正面对峙过。,,,,,源类型=type:txt_pb; 层级=56
66,克拉克,hide,Clark_default,,,杰森坚信他的老师是正义的执念，很可能就是经过人为灌输后的结果。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=57
67,旁白,hide,Clark_default,,,一想到倘可能还有更多病人，甚至和杰森一样的孩子被这头恶魔洗脑控制，并因此年纪轻轻就犯下了不可饶恕的罪行，这名正义的警员便忍不住想要一枪崩掉他的脑袋。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=58
68,你,hide,,,,总之，现在可以确认大卫不在这里。如果对方真的手握其他像杰森那样危险的病人，在这里久留恐怕也绝非上策。,,,,,源类型=type:txt_You; 层级=59
69,旁白,hide,,,,你转过身，快步走向位于房间内侧的办公桌。不管三七二十一，只要是完整度高于7成的资料都塞进了随身的公文包，克拉克也蹲下来帮忙整理，指尖却划过地板时忽然触到了一处凹陷。,,,,,源类型=type:txt_pb; 层级=60
70,旁白,hide,,,,他微微皱眉，先是朝你使了个眼色，获得你的点头默许后这才试探性地按了下去。,,,,,源类型=type:txt_pb; 层级=61
71,旁白,hide,,,,“咔嚓”,,,,,源类型=type:txt_pb; 层级=62
72,旁白,hide,,,,只听一块木板松动的声音自你们身后传来，紧接着是齿轮紧密咬合时发出的轻微响动，靠近墙角的那面书架缓缓朝着旁侧挪开半尺，露出一面黑黢黢的全身镜。,,,,"parallel(bgfade(sntzm_clark3F(2)_72,1);playsfx(Kata))",源类型=type:txt_pb; 层级=63
73,旁白,hide,,,,镜子的表面浸着一层朦胧的水汽，让你们的紧绷影子在镜面的反射下显得有些模糊不清。,,,,,源类型=type:txt_pb; 层级=64
74,旁白,hide,,,,克拉克将手中已经收好的资料放在桌上，先你一步地走到镜前。而那只一直悬停在门牌上的飞蛾也像是完成了自己的使命似得，扇动着翅膀便消散在了走廊的黑暗中。,,,,,源类型=type:txt_pb; 层级=65
