ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1,旁白,hide,,,,,,,false,,源类型=type:exeBC; 层级=0
2,你,hide,,,,夜莺？,,,,,"源类型=type:txt_You; 层级=1; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""夜莺线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
4,旁白,hide,,,,你试探性地询问出声，依旧对她的身份保留了最后的一丝基于谨慎的怀疑，因为眼前的女人并非你们想象中的FBI文员打扮。,,,,,源类型=type:txt_pb; 层级=2
5,旁白,hide,,,,相反，她穿着和这里的医生款式一致的白大褂，领口系得整整齐齐，只有露出的手腕上沾了几点淡褐色的污渍，把冷白的皮肤衬得格外醒目。,,,,,源类型=type:txt_pb; 层级=3
8,克拉克,hide,,,,所以，录音里的内容都是真的，你根本就不是总部派来的联络员，而是盖曼的学生......和杰森一样，你们都是他的用来对付我们的爪牙？,,,,,源类型=type:txt_Clark; 层级=4
9,旁白,hide,,,,克拉克没有因为她的身份而放松身体的控制，反而开门见山，直接戳破了她先前在无线电里的伪装。,,,,,源类型=type:txt_pb; 层级=5
10,旁白,hide,,,,夜莺先是愣了一下，碧色的美眸在你们和身旁的电脑间来回打量，似乎在评估你们到底知道多少。许久，她轻轻扯了扯嘴角，露出一个带着几分苦笑的弧度，以一种认命般的无奈语气纠正道。,,,,,源类型=type:txt_pb; 层级=6
11,索菲亚,hide,Sophia_default,,,你只说对了一半，海尔特警员。,,,,"bgfade(sntzm_clark3F(3)_6,1)&charfadein(L,1)",源类型=type:txt_Sophia; 层级=7
12,索菲亚,hide,Sophia_default,,,我的确是盖曼的学生，但不是他现在的学生，而他也早已不是过去的那个他了，我只是来这里回收他留下的资料的，那不是应该继续留寸在这个世上的东西。,,,,,源类型=type:txt_Sophia; 层级=8
13,你,hide,Sophia_default,,,什么意思？你是说是盖曼身上发生过一些变化？,,,,"charfadeout(L,1)",源类型=type:txt_You; 层级=9
14,旁白,hide,,,,女人点点头，语气中生出了几分复杂的愁绪。,,,,,源类型=type:txt_pb; 层级=10
15,索菲亚,hide,Sophia_default,,,他对造梦技术的执念很深，为了防止这些技术被错误地利用，他把它们锁了起来，并为此采取了一些极端的措施，把自己变成了一个不折不扣的怪物，他们一般将其称之为......亚波伦。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=11
16,旁白,hide,Sophia_default,,,她抬眼看向电脑旁贴着的盖曼从前的照片，眼神里翻涌的苦涩愈发浓稠，既像是怀念，又像是藏着沉甸甸的愧疚。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=12
17,旁白,hide,,,,你和克拉克对视一眼，谁也没有打断她继续讲下去。眼前的这些一手情报，无论真假，都显然超出了你们已有的认知，无论是对于找到盖亚之心的任务，还是后续与盖曼的对峙都可能大有帮助。,,,,,源类型=type:txt_pb; 层级=13
18,索菲亚,hide,Sophia_default,,,最开始接触造梦技术的时候，一切都还很单纯。无论是研发这项技术的初衷、还是它最后的应用图景。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=14
19,索菲亚,hide,Sophia_default,,,老师说过：“研发的经费中的绝大部分都是从病人和他们家属的口袋的掏的，因此......无论最后取得了什么样的成果，它最后的用途都必须落回到那些饱受折磨的病人身上，这才符合我们作为一名医生的初衷。”,,,,,源类型=type:txt_Sophia; 层级=15
20,索菲亚,hide,Sophia_default,,,然而......,,,,,源类型=type:txt_Sophia; 层级=16
21,旁白,hide,Sophia_default,,,“哒哒哒......”,,,,"parallel(charfadeout(L,1);playsfx(FootStep))",源类型=type:txt_pb; 层级=17
22,索菲亚,hide,Sophia_default,,,他来找我了......,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=18
23,你,hide,Sophia_default,,,等等......谁？,,,,"charfadeout(L,1)",源类型=type:txt_You; 层级=19
24,旁白,hide,,,,尽管彼此间的立场仍有出入，你们还是以一种近乎滑稽的默契，迅速压低了声音，克拉克按着索菲娅的双臂微微一松，不由分说地拉着她躲到了暗室的角落。,,,,"bgfade(sntzm_clark3F(4)_24,1)",源类型=type:txt_pb; 层级=20
25,索菲亚,hide,Sophia_default,,,不知道，但肯定不是亚波伦本人，总之........很危险。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=21
26,旁白,hide,Sophia_default,,,她干脆地关闭了地上的手电，手指却在黑暗中无意识地拽住了你的袖子，这幅冷静和慌乱并行不悖的样子，让你一时不知道她究竟是真的害怕还是在你面前故意这样伪装的。,,,,,源类型=type:txt_pb; 层级=22
27,索菲亚,hide,Sophia_default,,,早在我来到这层楼的时候它就已经在追我了，我本以为已经把它甩掉了的。,,,,,源类型=type:txt_Sophia; 层级=23
